4020.97 432.5
4024.49 430
4028.01 438
4031.53 445.5
4035.06 446
4038.58 446
4042.11 447
4045.63 450.5
4049.16 448.5
4052.69 450
4056.21 451
4059.74 445.5
4063.27 451
4066.81 445
4070.34 448
4073.87 449.5
4077.41 444
4080.95 444
4084.48 439.5
4088.02 442
4091.56 446.5
4095.1 440
4098.65 444.5
4102.19 438
4105.73 440
4109.28 440.5
4112.82 436
4116.37 439.5
4119.92 431.5
4123.47 440
4127.02 435.5
4130.57 427
4134.12 430.5
4137.68 430
4141.23 433.5
4144.79 428
4148.34 434.5
4151.9 434.5
4155.46 426
4159.02 424
4162.58 430
4166.14 430
4169.71 423.5
4173.27 431.5
4176.84 428.5
4180.4 431
4183.97 426.5
4187.54 424.5
4191.11 430.5
4194.68 421
4198.25 429.5
4201.82 422
4205.4 424
4208.97 423.5
4212.55 417
4216.12 419
4219.7 416
4223.28 414.5
4226.86 409.5
4230.44 410.5
4234.02 413
4237.6 410.5
4241.19 409
4244.77 405
4248.36 407
4251.94 401.5
4255.53 398
4259.12 404.5
4262.71 396.5
4266.3 402.5
4269.89 399.5
4273.49 403
4277.08 403.5
4280.68 406.5
4284.27 402
4287.87 402
4291.47 406.5
4295.07 403
4298.67 399
4302.27 406
4305.87 395
4309.47 401.5
4313.08 401.5
4316.68 409.5
4320.29 407
4323.89 406.5
4327.5 405
4331.11 405.5
4334.72 401.5
4338.33 406
4341.94 403
4345.56 402
4349.17 399
4352.78 405
4356.4 402
4360.02 405
4363.63 402
4367.25 408.5
4370.87 407.5
4374.49 408.5
4378.11 410
4381.74 415
4385.36 413
4388.98 415
4392.61 412.5
4396.24 410
4399.86 410
4403.49 410
4407.12 407
4410.75 402.5
4414.38 407.5
4418.01 410
4421.65 400.5
4425.28 401.5
4428.92 402
4432.55 409.5
4436.19 405
4439.83 406.5
4443.47 407
4447.11 409.5
4450.75 409
4454.39 415.5
4458.03 410
4461.67 404.5
4465.32 412.5
4468.96 410.5
4472.61 410.5
4476.26 406.5
4479.91 408.5
4483.55 399.5
4487.2 432.5
4490.85 477
4494.51 483.5
4498.16 491.5
4501.81 490.5
4505.47 486.5
4509.12 495
4512.78 484
4516.44 458.5
4520.09 447
4523.75 448
4527.41 452
4531.07 454.5
4534.74 451
4538.4 427.5
4542.06 414
4545.73 413.5
4549.39 413
4553.06 415
4556.73 406.5
4560.39 408
4564.06 406.5
4567.73 412.5
4571.4 416
4575.08 429.5
4578.75 432
4582.42 431
4586.1 429.5
4589.77 436.5
4593.45 448
4597.12 438.5
4600.8 432.5
4604.48 432.5
4608.16 425.5
4611.84 512
4615.52 676
4619.21 699
4622.89 703.5
4626.57 698
4630.26 700
4633.94 701.5
4637.63 597
4641.32 439.5
4645.01 403.5
4648.7 402.5
4652.39 399.5
4656.08 392
4659.77 648.5
4663.46 965.5
4667.15 1015
4670.85 1011.5
4674.54 1020.5
4678.24 1037.5
4681.94 1030.5
4685.63 792.5
4689.33 536.5
4693.03 508
4696.73 504.5
4700.43 499.5
4704.14 501
4707.84 490.5
4711.54 456
4715.25 410.5
4718.95 401
4722.66 454
4726.37 539.5
4730.07 563.5
4733.78 559
4737.49 564.5
4741.2 560
4744.91 566
4748.63 509.5
4752.34 420.5
4756.05 409.5
4759.77 410.5
4763.48 408
4767.2 407.5
4770.91 411
4774.63 404.5
4778.35 408
4782.07 415
4785.79 422
4789.51 420.5
4793.23 414
4796.96 510
4800.68 584
4804.4 585
4808.13 586
4811.85 577.5
4815.58 581
4819.31 631.5
4823.04 586.5
4826.77 534.5
4830.5 532
4834.23 596.5
4837.96 626
4841.69 621.5
4845.42 561.5
4849.16 504.5
4852.89 511.5
4856.63 507.5
4860.36 434
4864.1 410
4867.84 415
4871.58 410
4875.31 418.5
4879.05 420.5
4882.8 423
4886.54 420
4890.28 421
4894.02 408
4897.77 408.5
4901.51 401
4905.26 423.5
4909 500.5
4912.75 587.5
4916.5 655
4920.25 669.5
4923.99 667.5
4927.74 673.5
4931.5 621
4935.25 543.5
4939 463
4942.75 406
4946.51 399
4950.26 393.5
4954.02 400
4957.77 398.5
4961.53 404.5
4965.29 414.5
4969.04 413.5
4972.8 414
4976.56 415.5
4980.32 412.5
4984.08 414
4987.85 406.5
4991.61 399.5
4995.37 399.5
4999.14 400
5002.9 401.5
5006.67 400
5010.43 396
5014.2 401.5
5017.97 409
5021.74 421.5
5025.5 420
5029.27 423.5
5033.04 417
5036.82 427
5040.59 429.5
5044.36 422
5048.13 409
5051.91 409.5
5055.68 406.5
5059.46 404.5
5063.24 397
5067.01 393
5070.79 394
5074.57 398.5
5078.35 402
5082.13 397.5
5085.91 397
5089.69 399
5093.47 397.5
5097.25 394
5101.04 403.5
5104.82 393
5108.61 391
5112.39 395
5116.18 397.5
5119.96 398
5123.75 393.5
5127.54 399
5131.33 398.5
5135.12 397
5138.91 393.5
5142.7 398
5146.49 398
5150.28 396
5154.07 398.5
5157.87 398.5
5161.66 397
5165.46 397
5169.25 398.5
5173.05 399
5176.85 401
5180.64 402
5184.44 400
5188.24 408
5192.04 408
5195.84 402.5
5199.64 403.5
5203.44 402.5
5207.24 397
5211.05 395
5214.85 396
5218.65 391
5222.46 393
5226.26 395
5230.07 397
5233.88 394.5
5237.68 393.5
5241.49 393.5
5245.3 395.5
5249.11 397
5252.92 407
5256.73 411
5260.54 411.5
5264.35 409
5268.17 414
5271.98 409
5275.79 406.5
5279.61 397
5283.42 409.5
5287.24 411.5
5291.05 415
5294.87 410
5298.69 421
5302.5 417.5
5306.32 415
5310.14 402
5313.96 399.5
5317.78 400
5321.6 402.5
5325.43 400.5
5329.25 405
5333.07 407
5336.89 404
5340.72 405.5
5344.54 405
5348.37 407
5352.19 406.5
5356.02 397.5
5359.85 403
5363.67 410.5
5367.5 414
5371.33 410
5375.16 413
5378.99 412.5
5382.82 415.5
5386.65 409
5390.49 407.5
5394.32 401.5
5398.15 407.5
5401.98 405
5405.82 404
5409.65 414.5
5413.49 411
5417.32 416.5
5421.16 418.5
5425 415
5428.84 418.5
5432.67 418.5
5436.51 407
5440.35 403.5
5444.19 408
5448.03 399.5
5451.87 402.5
5455.71 399.5
5459.56 402.5
5463.4 401
5467.24 402
5471.09 396.5
5474.93 401
5478.77 401
5482.62 400.5
5486.47 402.5
5490.31 396
5494.16 398
5498.01 402
5501.86 402
5505.7 399.5
5509.55 398.5
5513.4 396.5
5517.25 401
5521.1 400.5
5524.96 398
5528.81 397.5
5532.66 399
5536.51 402
5540.37 399.5
5544.22 404.5
5548.08 402
5551.93 400.5
5555.79 403
5559.64 415
5563.5 413.5
5567.36 408.5
5571.21 411
5575.07 411.5
5578.93 407.5
5582.79 411
5586.65 401.5
5590.51 401.5
5594.37 395
5598.23 397.5
5602.09 398
5605.96 396
5609.82 403.5
5613.68 401
5617.55 401.5
5621.41 402.5
5625.28 404.5
5629.14 401
5633.01 397.5
5636.87 394
5640.74 396
5644.61 396.5
5648.48 393
5652.34 394
5656.21 399
5660.08 404.5
5663.95 407
5667.82 405
5671.69 403.5
5675.56 405
5679.44 407.5
5683.31 403
5687.18 408.5
5691.05 415
5694.93 409
5698.8 422
5702.68 417.5
5706.55 424
5710.43 425
5714.3 425
5718.18 420.5
5722.06 419.5
5725.93 426
5729.81 408.5
5733.69 407
5737.57 404.5
5741.45 408.5
5745.33 400.5
5749.21 404.5
5753.09 408
5756.97 405.5
5760.85 413.5
5764.73 406
5768.61 405
5772.5 404.5
5776.38 403.5
