wavelength spec_sum spec_optimal
4148.04 3490.98 3484.64
4150.95 3415.68 3401.17
4153.86 3441.01 3438.79
4156.77 3528.46 3546.33
4159.68 3519.65 3524.56
4162.6 3567.79 3573.21
4165.51 3583.4 3587.14
4168.42 3542.96 3536.83
4171.33 3445.15 3441.95
4174.25 3422.7 3409.81
4177.16 3392.08 3391.1
4180.07 3446.99 3450.57
4182.98 3408.3 3398.14
4185.89 3419.89 3431.01
4188.8 3450.21 3461.92
4191.72 3419.52 3415.36
4194.63 3373.82 3365.38
4197.54 3330.16 3313.86
4200.45 3293.73 3283.26
4203.36 3358.81 3351.98
4206.28 3438.54 3462.71
4209.19 3503.36 3504.51
4212.1 3453.64 3447.45
4215.01 3432.92 3421.75
4217.92 3473.85 3476.74
4220.83 3460.2 3438.02
4223.74 3321.77 3311.77
4226.66 3371.07 3375.05
4229.57 3444.89 3444.04
4232.48 3376.74 3363.89
4235.39 3323.5 3319.2
4238.3 3341.1 3348.09
4241.21 3395.71 3392.91
4244.12 3396.94 3387.92
4247.03 3376.66 3379.55
4249.95 3417.48 3428.06
4252.86 3432.64 3429.39
4255.77 3470.15 3465.06
4258.68 3430.25 3431.74
4261.59 3524.4 3536.29
4264.5 3598.4 3615.93
4267.41 3507.7 3503.07
4270.32 3416.82 3419.66
4273.23 3456.37 3473.2
4276.14 3543.12 3559.49
4279.05 3532.74 3541.51
4281.96 3527.91 3526.88
4284.88 3497.3 3506.39
4287.79 3477.86 3475.89
4290.7 3456.69 3453.41
4293.61 3442.46 3447.56
4296.52 3335.44 3323.77
4299.43 3212.23 3215.81
4302.34 3200.52 3206.62
4305.25 3190.75 3190.34
4308.16 3220.57 3226.6
4311.07 3243.93 3249.11
4313.98 3256.42 3259.03
4316.89 3305.17 3305.72
4319.8 3274.97 3278.75
4322.71 3188.33 3185.56
4325.62 3095.58 3089.05
4328.53 2945.22 2932.43
4331.44 2801.98 2782.39
4334.35 2537.88 2504.24
4337.26 2212.94 2179.04
4340.17 2060.29 2046.39
4343.08 2164.87 2180.36
4345.99 2328.01 2345.76
4348.9 2428.05 2445.49
4351.81 2560.02 2580.2
4354.72 2743.5 2761.35
4357.63 2836.75 2853.99
4360.54 2959.32 2971.45
4363.45 3068.17 3071.7
4366.35 3166.19 3163.54
4369.26 3218.71 3216.63
4372.17 3250.59 3243.9
4375.08 3289.78 3287.68
4377.99 3377.68 3375.38
4380.9 3316.86 3302.31
4383.81 3237.63 3227.14
4386.72 3301.73 3295.83
4389.63 3281.31 3268.29
4392.54 3328.18 3318.98
4395.45 3321.58 3326.27
4398.35 3312.57 3304.22
4401.26 3373.01 3370.22
4404.17 3375.87 3371.23
