wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal spectrum_snr
5005.71 900.554 913.232 979.719 991.797 24.7162
5008.6 912.989 886.779 975.267 962.911 24.5366
5011.5 846.793 871.279 933.747 958.528 23.0206
5014.39 854.055 885.227 966.57 970.822 23.2563
5017.29 954.832 923.177 1012.15 1011.09 25.828
5020.18 960.643 962.833 1054.55 1042.04 25.8667
5023.08 973.022 955.093 1059.42 1045.79 25.9663
5025.97 931.612 927.487 1023.42 1010.68 25.0719
5028.87 877.827 891.558 949.192 972.031 23.975
5031.76 865.234 896.63 943.482 984.359 23.8291
5034.66 946.828 929.824 1060.4 1021.85 25.3266
5037.55 977.411 934.818 1061.67 1031.72 26.086
5040.45 880.215 928.184 973.08 1026.79 23.7227
5043.34 926.926 918.639 1045.63 1036.54 25.0397
5046.24 948.777 949.607 1090.92 1067.27 25.3812
5049.13 973.118 965.87 1065.27 1091.67 25.8141
5052.03 975.716 952.526 1118.83 1062.21 25.6872
5054.92 908.745 930.33 1002.53 1055.15 24.463
5057.82 906.53 899.65 1044.08 1026.32 24.3706
5060.71 883.674 910.78 1032.34 1044.77 23.7265
5063.61 942.136 930.589 1057.89 1072.72 25.1099
5066.5 965.958 950.515 1127.92 1083.39 25.6981
5069.39 943.451 950.803 1064.36 1090.1 25.2097
5072.29 943 936.088 1078.01 1064.57 25.0389
5075.18 921.812 947.308 1051.32 1078.76 24.6534
5078.08 977.114 945.379 1106.94 1072.93 25.8669
5080.97 937.213 970.434 1060.53 1094.42 24.8572
5083.86 996.977 975.762 1115.78 1088.6 26.51
5086.76 993.095 983.467 1089.51 1102.91 26.2307
5089.65 960.329 965.102 1103.44 1098.47 25.2443
5092.54 941.88 955.959 1102.45 1104.78 25.2058
5095.44 965.668 969.014 1108.45 1115.91 25.5307
5098.33 999.493 980.335 1136.83 1108.64 26.2624
5101.22 975.843 976.673 1080.65 1105.07 25.6913
5104.12 954.683 971.119 1097.72 1113.61 25.3843
5107.01 982.832 971.313 1162.45 1123.8 25.8839
5109.9 976.423 965.751 1111.23 1132.93 25.6886
5112.8 937.998 973.084 1125.11 1127.72 24.9789
5115.69 1004.83 947.417 1146.83 1103.33 26.0338
5118.58 899.423 945.449 1038.05 1101.22 24.346
5121.47 932.095 937.155 1118.77 1111.26 25.0884
5124.37 979.946 965.154 1176.98 1136.86 25.7076
5127.26 983.421 968.158 1114.83 1117.22 25.7749
5130.15 941.107 975.967 1059.84 1105.64 24.9972
5133.04 1003.37 995.816 1142.26 1136.52 26.1171
5135.94 1042.97 1012.15 1207.45 1141.22 26.7138
5138.83 990.109 1017.77 1073.95 1154.17 26.003
5141.72 1020.23 1018.34 1181.11 1137.15 26.4637
5144.61 1044.66 1024.63 1156.39 1160.82 27.0676
5147.51 1008.99 1025.53 1144.96 1164.35 26.3723
5150.4 1022.94 1018.45 1191.71 1166.33 26.3947
5153.29 1023.42 1029.59 1162.31 1183.2 26.3319
5156.18 1042.4 1032.72 1195.58 1180.8 26.6684
5159.07 1032.35 1004.72 1184.5 1158.75 26.6828
5161.96 939.404 976.101 1096.15 1133.15 24.7723
5164.86 956.545 975.571 1118.79 1127.53 25.5961
5167.75 1030.76 974.354 1167.64 1118.11 27.1118
5170.64 935.752 993.753 1067.89 1145.71 25.0952
5173.53 1014.74 985.396 1201.58 1151.21 26.4767
5176.42 1005.69 999.158 1184.15 1179.09 26.4926
5179.31 977.04 996.014 1151.52 1176.59 26.1265
5182.2 1005.31 1001.98 1194.1 1191.79 26.4382
5185.09 1023.6 1031.68 1229.74 1221 26.6236
5187.99 1066.13 1043.53 1239.17 1227.34 27.4911
5190.88 1040.87 1071.49 1213.11 1244.82 26.754
5193.77 1107.48 1062.98 1282.17 1223.08 28.1118
5196.66 1040.59 1071.36 1173.96 1221.97 26.7668
5199.55 1066.01 1045.92 1209.78 1199.07 27.1893
5202.44 1031.15 1020.14 1213.46 1190.6 26.4398
5205.33 963.27 998.843 1148.56 1187.62 25.1153
5208.22 1002.11 994.491 1200.83 1172.07 26.0611
5211.11 1018.1 1029.37 1166.82 1198.82 26.4431
5214 1067.92 1036.99 1228.79 1204.09 27.2846
5216.89 1024.96 1048.77 1216.65 1220.53 26.4825
5219.78 1053.42 997.516 1216.14 1174.86 26.6921
5222.67 914.17 978.71 1091.8 1147.76 23.9509
5225.56 968.541 962.481 1135.35 1143.29 25.1601
5228.45 1004.73 991.461 1202.71 1164.07 25.6659
5231.34 1001.11 991.957 1154.16 1165.05 26.3697
5234.23 970.03 989.404 1138.29 1158.86 25.2098
5237.12 997.073 1001.85 1184.14 1175.38 25.8049
5240.01 1038.45 1023.2 1203.7 1193.35 26.4872
5242.9 1034.07 1029.97 1192.2 1195.64 26.6378
5245.79 1017.39 1006.34 1191.03 1174.75 26.3284
5248.68 967.577 988.134 1141.01 1149.24 25.2598
5251.56 979.439 967.042 1115.68 1115.47 25.5162
5254.45 954.112 959.019 1089.72 1112.02 24.7443
5257.34 943.506 958.73 1130.66 1140.23 24.6312
5260.23 978.573 988.87 1200.31 1180.32 25.4495
5263.12 1044.53 1010.87 1210 1200.44 26.9666
5266.01 1009.5 1013.27 1191.01 1178.74 26.6435
5268.9 985.797 1005.4 1135.22 1159.13 26.5673
5271.79 1020.9 1024.01 1151.16 1174.94 26.8265
5274.67 1065.32 1016.05 1238.45 1178.46 27.0462
5277.56 961.937 1027.01 1145.78 1206.2 24.8909
5280.45 1053.78 1018.08 1234.37 1192.48 26.913
5283.34 1038.52 1046.57 1197.29 1217.12 26.9154
5286.23 1047.41 1050.14 1219.69 1206.43 26.7489
5289.12 1064.49 1049.09 1202.31 1203.8 27.2348
5292 1035.37 1045.08 1189.39 1197.76 26.7207
5294.89 1035.37 1058.03 1201.57 1234.42 26.3509
5297.78 1103.34 1074.14 1312.3 1281.08 27.5174
5300.67 1083.71 1083.28 1329.35 1297.21 27.0467
5303.55 1062.78 1067.36 1249.97 1277.54 27.0358
5306.44 1055.6 1052.39 1253.3 1261.84 26.8613
5309.33 1038.78 1059.68 1282.25 1284.45 26.2163
5312.22 1084.66 1073.06 1317.81 1294.69 27.0381
5315.1 1095.75 1096.63 1284.02 1297.37 27.3087
5317.99 1109.47 1107.04 1290.28 1304.83 27.612
5320.88 1115.91 1118.7 1340.18 1319.14 27.8978
5323.76 1130.72 1120.35 1326.97 1335.34 28.0363
5326.65 1114.4 1123.46 1338.89 1339.6 27.7241
5329.54 1125.26 1073.98 1352.95 1289.55 27.9228
5332.43 982.288 1097.37 1176.81 1310.49 25.3601
5335.31 1184.57 1094.6 1401.71 1293.09 29.0381
5338.2 1116.93 1124.46 1300.75 1311.22 28.0917
5341.08 1071.88 1089.81 1231.2 1269.8 27.0772
5343.97 1080.62 1075.75 1277.44 1261.67 27.1118
5346.86 1074.75 1080.12 1276.37 1275.13 27.0013
5349.74 1085 1075.06 1271.57 1277.23 27.2448
5352.63 1065.41 1045.42 1283.75 1261.69 26.7297
5355.52 985.849 1062.74 1229.74 1286.21 25.1062
5358.4 1136.94 1096.63 1345.15 1326.58 28.1951
5361.29 1167.09 1163.08 1404.84 1381.04 28.7689
5364.17 1185.2 1166.48 1393.13 1385.48 28.9484
5367.06 1147.15 1173.35 1358.46 1391.95 28.3389
5369.94 1187.71 1191.48 1424.25 1424.57 28.9521
5372.83 1239.58 1194 1490.99 1440.77 29.924
5375.72 1154.72 1157.96 1407.07 1395.45 28.3856
5378.6 1079.58 1129.44 1288.29 1346.51 26.9306
5381.49 1154.02 1128.29 1344.18 1332.08 28.5878
5384.37 1151.28 1173.58 1363.76 1374.92 28.7238
5387.26 1215.45 1204.85 1416.82 1426.54 29.6454
5390.14 1247.82 1249.31 1499.06 1471.41 30.1112
5393.03 1284.68 1246.04 1498.35 1479.09 30.9769
5395.91 1205.64 1249.78 1439.87 1481.5 29.3648
5398.79 1259.02 1230.53 1506.27 1475 30.5857
5401.68 1226.94 1221.66 1478.85 1455.56 29.9648
5404.56 1179.01 1183.47 1381.56 1407.27 29.3461
5407.45 1144.45 1159.94 1361.41 1380.75 28.5894
5410.33 1156.34 1133.36 1399.29 1356.64 28.5085
5413.22 1099.29 1149.42 1309.23 1386.45 27.4928
5416.1 1192.63 1146.65 1450.82 1362.29 29.0674
5418.98 1148.02 1166.9 1326.82 1392.22 28.6577
5421.87 1160.05 1174.26 1399.02 1387.27 28.6341
5424.75 1214.71 1185.52 1435.96 1413.05 29.6114
5427.64 1181.79 1201.78 1404.16 1432.14 29.1854
5430.52 1208.84 1201.33 1456.3 1443.09 29.2377
5433.4 1213.37 1232.75 1468.82 1486.36 29.5581
5436.29 1276.04 1248.98 1533.97 1509.5 30.4719
5439.17 1257.54 1254.84 1525.73 1510.15 29.9981
5442.05 1230.96 1245.55 1470.74 1496.94 29.4611
5444.94 1248.16 1234.26 1494.35 1479.13 29.9765
5447.82 1223.67 1253.3 1472.3 1495.99 29.4607
5450.7 1288.06 1239.66 1521.32 1479.23 30.7694
5453.59 1207.25 1243.73 1444.08 1486.06 29.3499
5456.47 1235.88 1207.99 1492.79 1468.71 29.6164
5459.35 1180.85 1222.17 1469.26 1486.22 28.442
5462.23 1249.78 1232.08 1496.62 1493.55 29.8535
5465.12 1265.59 1252.93 1514.78 1505.7 30.0505
5468 1243.4 1244.27 1505.69 1491.92 29.8655
5470.88 1223.82 1241.36 1455.3 1488.44 29.3495
5473.76 1256.87 1238.12 1504.32 1482.89 29.9186
5476.65 1233.67 1223.83 1489.06 1468.95 29.6212
5479.53 1180.95 1212.36 1413.46 1463.33 28.685
5482.41 1222.46 1205.8 1487.48 1451.88 29.5179
5485.29 1213.99 1200.95 1454.7 1447.04 29.3029
5488.17 1166.39 1227.73 1398.93 1459.49 28.537
5491.05 1302.82 1226.23 1524.84 1470.39 30.8234
5493.94 1209.49 1262.69 1487.39 1512.47 29.1695
5496.82 1275.78 1218.75 1525.18 1484.16 30.1178
5499.7 1170.97 1222.49 1439.9 1486.47 28.2167
5502.58 1220.72 1204.37 1494.32 1474.73 29.2457
5505.46 1221.4 1240.71 1489.96 1500.67 29.2701
5508.34 1280 1282.11 1517.74 1552.58 30.558
5511.22 1344.94 1288.87 1650.05 1551.18 31.1764
5514.1 1241.66 1273.49 1485.74 1532.94 29.4704
5516.99 1233.88 1261.23 1463.04 1514 29.4724
5519.87 1308.15 1280.33 1593.21 1534.9 30.8429
5522.75 1298.98 1324.58 1548.45 1582.93 30.302
5525.63 1366.62 1311.51 1607.14 1553.92 31.795
5528.51 1268.92 1282.53 1506.18 1524.64 30.1499
5531.39 1212.05 1247.84 1460.61 1494.04 28.9191
5534.27 1262.53 1252.95 1515.34 1511.51 30.1394
5537.15 1284.25 1264.96 1558.58 1535.63 29.9497
5540.03 1248.1 1258.16 1532.97 1524.26 29.3403
5542.91 1242.12 1258.56 1481.24 1511.28 28.961
5545.79 1285.46 1251.05 1519.62 1506.87 29.8828
5548.67 1225.58 1254.56 1519.74 1515.58 28.4213
5551.55 1252.64 1233.14 1507.38 1506.25 29.3933
5554.43 1221.2 1245.94 1491.62 1503.41 28.5875
5557.31 1263.97 1265.87 1511.22 1524.27 29.5963
5560.19 1312.43 1296.76 1569.98 1557.11 30.0805
5563.07 1313.89 1322.47 1590.13 1617.09 30.0254
5565.94 1341.11 1340.62 1691.16 1673.11 30.2066
5568.82 1366.88 1376.47 1738.05 1744.5 27.5004
5571.7 1421.41 1360.61 1804.29 1706.1 22.9959
5574.58 1293.54 1384.78 1575.96 1664.93 18.2314
5577.46 1439.38 1397.65 1614.53 1679.39 18.9852
5580.34 1460.03 1405.51 1847.69 1701.85 20.5913
5583.22 1317.12 1364.41 1643.32 1699.37 20.9158
5586.1 1316.09 1297.7 1607.1 1608.12 23.5496
5588.97 1259.91 1286.27 1573.94 1566.86 23.9488
5591.85 1282.81 1261.71 1519.56 1531.54 25.4404
5594.73 1242.42 1285.74 1501.12 1545.81 26.0162
5597.61 1331.99 1283.47 1616.76 1557.8 28.7472
5600.49 1276 1331.7 1555.51 1602.96 28.7168
5603.36 1387.13 1366.05 1636.62 1631.5 31.2364
5606.24 1435.01 1380.85 1702.35 1645.22 31.9461
5609.12 1320.41 1367.41 1596.68 1630.3 30.4391
5612 1346.81 1301.45 1591.86 1562.26 30.9656
5614.87 1237.13 1307.61 1498.24 1559.64 29.0602
5617.75 1338.88 1297.47 1588.82 1569.48 30.6326
5620.63 1316.39 1348.67 1621.39 1626.63 30.1326
5623.51 1390.75 1336.97 1669.68 1628.7 31.3914
5626.38 1303.77 1336.42 1595.02 1614.6 30.2035
5629.26 1314.75 1351.16 1579.11 1637.3 30.5444
5632.14 1434.96 1374.87 1737.77 1677.19 32.543
5635.01 1374.91 1380.9 1714.69 1688.48 31.4196
5637.89 1332.83 1356.25 1612.96 1656.23 30.5366
5640.77 1361 1353.85 1641.03 1629.56 30.9054
5643.64 1367.73 1339.54 1634.7 1622.91 31.2515
5646.52 1289.91 1343.21 1593.01 1627.33 29.8185
5649.39 1371.99 1332.97 1654.28 1620.2 31.412
5652.27 1337 1344.83 1613.3 1625.14 30.4569
5655.15 1325.49 1340.25 1607.84 1612.62 30.5699
5658.02 1358.25 1345.13 1616.7 1610.97 31.5442
5660.9 1351.64 1360.22 1608.36 1628.04 31.0434
5663.77 1370.77 1329.14 1659.07 1605.33 31.577
5666.65 1265.02 1305.92 1548.54 1594.95 29.399
5669.53 1281.99 1274.55 1577.23 1558.74 29.8397
5672.4 1276.66 1309.63 1550.45 1599.6 29.4003
5675.28 1370.24 1298.76 1671.13 1590.26 31.0757
5678.15 1249.38 1318.03 1549.22 1609.12 29.0271
5681.03 1334.48 1294.23 1607.02 1576.98 30.689
5683.9 1298.83 1307.48 1574.71 1578.89 29.7864
5686.78 1289.12 1324.4 1554.94 1601.41 29.4624
5689.65 1385.26 1366.47 1674.59 1637.51 31.161
5692.53 1425.02 1388.35 1683.01 1650.34 31.9153
5695.4 1354.78 1383.98 1593.42 1654.82 30.967
5698.27 1372.13 1369.57 1688.04 1657.11 31.079
5701.15 1381.8 1372.87 1689.86 1679.3 31.2604
5704.02 1364.66 1368.56 1660.02 1666.74 31.1696
5706.9 1359.21 1355.34 1650.33 1664.61 31.041
5709.77 1342.16 1333.77 1683.47 1634.77 30.673
5712.64 1299.94 1362.5 1570.52 1669.15 29.7846
5715.52 1445.41 1354.34 1753.47 1639.68 32.2792
5718.39 1317.66 1395.02 1595.04 1684.63 30.384
5721.27 1422 1368.57 1705.39 1646.08 32.2654
5724.14 1366.04 1382.33 1637.82 1669.43 31.0664
5727.01 1358.97 1362.87 1665.08 1656.25 30.9816
5729.89 1363.6 1348.8 1665.83 1643.3 30.9921
5732.76 1323.84 1349.51 1598.97 1649.18 30.5535
5735.63 1361.09 1347.99 1682.73 1644.5 30.8014
5738.5 1359.05 1374.86 1651.79 1673.74 30.9776
5741.38 1404.45 1364.08 1686.68 1663.1 31.5508
5744.25 1328.75 1375.6 1650.82 1676.49 30.5435
5747.12 1393.62 1350.32 1691.95 1668.11 31.9396
5749.99 1328.61 1351.74 1661.56 1662.68 30.3075
5752.87 1333.01 1348.79 1634.53 1656.1 30.8767
5755.74 1384.75 1377.74 1672.23 1676.73 31.7367
5758.61 1415.47 1422.62 1723.43 1717.41 32.2077
5761.48 1467.63 1411.52 1756.58 1701.95 32.9967
5764.36 1351.46 1392.75 1625.83 1664.61 31.154
5767.23 1359.15 1388.64 1611.42 1679.45 31.1321
5770.1 1455.32 1396.22 1801.11 1688.88 32.7588
5772.97 1374.2 1398.32 1654.1 1707.17 31.3205
5775.84 1365.45 1396.83 1666.3 1683.56 31.1824
5778.71 1450.83 1381.1 1730.28 1665.95 32.7838
5781.58 1327 1371.77 1601.25 1646.56 30.7332
5784.46 1337.48 1358.45 1608.15 1649.43 30.9589
5787.33 1410.86 1365.4 1738.89 1664.35 31.9199
5790.2 1347.86 1369.6 1646.02 1676.39 31.0663
5793.07 1350.08 1353.75 1644.27 1645.2 31.1919
5795.94 1363.31 1358.13 1645.3 1654.48 31.22
5798.81 1361 1371.6 1673.86 1664.12 31.2548
5801.68 1390.48 1395.05 1673.2 1689.77 31.5333
5804.55 1433.66 1392.11 1722.24 1675.71 32.4299
5807.42 1352.19 1427.91 1631.67 1714.56 30.881
5810.29 1497.88 1418.36 1789.76 1717.29 33.2216
5813.16 1405 1471.97 1730.45 1793.77 31.6398
5816.03 1513.04 1462.4 1861.1 1782.94 33.2782
5818.9 1469.17 1494.04 1757.26 1811.98 32.8127
5821.77 1499.92 1470.15 1817.57 1762.38 33.0371
5824.64 1441.38 1466.86 1712.3 1758.1 32.3162
5827.51 1459.3 1446.47 1744.43 1728.57 32.6792
5830.38 1438.74 1468.53 1728.99 1754.09 32.2269
5833.25 1507.57 1468.19 1788.85 1765.67 33.5189
5836.12 1458.25 1467.28 1779.19 1760.31 32.1782
5838.99 1436.02 1437.55 1712.88 1743.22 32.0882
5841.85 1418.38 1419.41 1737.6 1732.17 31.816
5844.72 1403.84 1433.29 1746.02 1751.43 31.6788
5847.59 1477.65 1452.21 1770.66 1764.7 32.6103
5850.46 1475.13 1467.04 1777.41 1756.73 32.7044
5853.33 1448.32 1435.44 1722.13 1724.86 32.19
5856.2 1382.85 1452.39 1675.05 1743.28 31.2082
5859.07 1525.99 1473.92 1832.65 1804.81 33.2294
5861.93 1512.91 1505.08 1906.74 1846.33 32.0099
5864.8 1476.33 1461.85 1799.61 1796.69 31.1119
5867.67 1396.32 1440.09 1683.72 1739.99 29.6233
5870.54 1447.61 1414.4 1736.65 1714.22 30.6157
5873.41 1399.28 1449.31 1722.28 1757.96 30.0509
5876.27 1501.03 1429.63 1814.94 1733.61 31.9848
5879.14 1388.59 1451.15 1663.6 1760.69 30.3811
5882.01 1463.82 1435.41 1803.52 1738.16 29.736
5884.87 1453.82 1499.84 1747.37 1821.38 27.4104
5887.74 1581.89 1505.17 1913.25 1820.31 27.4663
5890.61 1479.82 1495.02 1800.3 1801.82 25.0918
5893.48 1423.35 1455.86 1691.9 1780.67 24.7397
5896.34 1464.43 1423.08 1849.8 1741.67 26.226
5899.21 1381.47 1417.82 1683.3 1740.65 26.3266
5902.07 1407.55 1419.06 1688.86 1690.63 27.8888
5904.94 1468.14 1432.75 1699.72 1705.48 29.8575
5907.81 1422.56 1452.22 1727.85 1735.18 29.6918
5910.67 1465.95 1433.86 1777.96 1742.51 30.3913
5913.54 1413.06 1439.09 1721.73 1764.38 29.587
5916.41 1438.26 1451.05 1793.44 1779.92 30.1843
5919.27 1501.83 1499.34 1824.61 1830.49 31.5625
5922.14 1557.93 1538.2 1873.43 1868.96 32.5644
5925 1554.84 1556.57 1908.85 1874.86 32.33
5927.87 1556.93 1556.58 1842.31 1875.26 32.171
5930.73 1557.96 1505.84 1874.62 1831.87 31.942
5933.6 1402.62 1465.14 1778.66 1793.12 29.6009
5936.46 1434.83 1428.39 1726.08 1764.4 30.5277
5939.33 1447.73 1428.97 1788.45 1756.23 31.0202
5942.19 1404.35 1417.41 1754.17 1754.99 30.5223
5945.06 1400.14 1429.88 1722.33 1758.7 30.1388
5947.92 1485.15 1461.05 1799.58 1786.95 31.3765
5950.79 1497.86 1480.67 1838.92 1788.25 31.5947
5953.65 1458.99 1470.25 1726.26 1776.46 30.7913
5956.52 1453.91 1462.39 1764.19 1761.82 31.0289
5959.38 1474.28 1472.76 1795 1803.62 31.4463
5962.24 1490.1 1494.84 1851.68 1836.03 32.0995
5965.11 1520.15 1502.72 1861.43 1839.79 32.4929
5967.97 1497.91 1491.26 1806.28 1815.41 32.3379
5970.83 1455.73 1464.6 1778.53 1772.23 31.1504
5973.7 1440.16 1393.27 1731.89 1694.97 31.1704
5976.56 1283.93 1311.49 1574.51 1598 28.6315
5979.43 1210.39 1252.44 1487.6 1526.53 27.5455
5982.29 1262.99 1267.04 1517.47 1549.02 28.7415
5985.15 1327.74 1296.6 1641.99 1581.21 30.0402
5988.01 1299.06 1327.89 1584.18 1631.24 29.5418
5990.88 1356.88 1322.83 1667.56 1623.32 30.4155
5993.74 1312.56 1339.26 1618.22 1666.72 29.5605
5996.6 1348.35 1329.39 1714.4 1690.35 30.084
5999.46 1327.24 1355.12 1738.44 1769.01 29.3331
6002.33 1389.77 1345.97 1854.2 1793.15 30.1729
6005.19 1320.89 1337.17 1786.82 1802.58 29.3531
6008.05 1300.85 1312.6 1766.72 1742.71 29.0706
6010.91 1316.06 1327.19 1674.6 1741.74 29.7354
6013.77 1364.66 1349.97 1783.89 1763.62 30.4209
6016.64 1369.18 1371.78 1832.37 1810.63 30.6956
6019.5 1381.5 1393.14 1815.61 1840.49 30.9507
6022.36 1428.75 1380.91 1873.48 1818.26 31.8611
6025.22 1332.49 1388.58 1765.7 1833.22 30.1094
6028.08 1404.51 1360.72 1860.48 1805.94 31.0484
6030.94 1345.17 1377.27 1791.64 1810.71 30.0964
6033.8 1382.15 1350.46 1779.99 1786.69 30.9044
6036.66 1324.07 1341.47 1788.44 1786.31 29.9116
6039.53 1318.19 1325.53 1790.51 1790.4 29.6188
6042.39 1334.33 1326.14 1792.25 1777.24 30.0116
6045.25 1325.9 1355.74 1748.97 1788.92 30.1434
6048.11 1407 1359.9 1825.53 1799.26 31.7524
6050.97 1346.79 1402.35 1823.28 1861.34 30.3504
6053.83 1453.26 1402.02 1935.21 1861.78 32.4028
6056.69 1406 1394.08 1826.85 1837.8 31.3615
6059.55 1322.98 1338.52 1751.34 1767.56 30.2112
6062.41 1286.6 1321.38 1724.5 1745.54 29.5972
6065.27 1354.55 1343.06 1760.78 1770.58 30.5269
6068.13 1388.03 1364.14 1826.47 1788.58 31.2609
6070.99 1349.83 1381.77 1778.5 1827.4 30.3243
6073.84 1407.45 1357.16 1877.24 1816.66 31.5931
6076.7 1314.19 1367.45 1794.24 1844.29 29.9733
6079.56 1380.71 1354.97 1861.4 1828.31 31.0951
6082.42 1370.03 1360.16 1829.29 1819.98 31.0889
6085.28 1329.76 1348.51 1769.27 1786.21 30.3658
6088.14 1345.75 1359.57 1760.09 1805.15 30.5496
6091 1403.21 1356.02 1886.09 1801.08 31.6444
6093.86 1319.1 1385.23 1757.05 1840.22 29.9506
6096.71 1433.38 1353.73 1877.52 1803.92 32.346
6099.57 1308.71 1355.32 1777.18 1808.71 29.9349
6102.43 1323.87 1348.38 1771.43 1801.36 30.1333
6105.29 1412.56 1356.99 1855.47 1800.69 31.7344
6108.15 1334.54 1375.54 1775.17 1827.1 30.455
6111 1379.52 1329.7 1850.65 1775.28 31.1828
6113.86 1275.04 1345.91 1700.03 1779.62 29.5942
6116.72 1383.16 1351.67 1788.17 1777.36 31.4888
6119.57 1396.8 1391.43 1843.87 1819.56 31.6609
6122.43 1394.35 1417.19 1826.64 1860.78 31.7561
6125.29 1460.42 1424.37 1911.83 1863.59 32.9793
6128.15 1418.33 1445.39 1852.28 1884.66 32.2545
6131 1457.43 1443.37 1889.87 1879.01 32.6576
6133.86 1454.36 1452.65 1894.88 1892.35 32.3871
6136.71 1446.15 1429.16 1892.29 1869.65 31.7972
6139.57 1386.96 1408.2 1821.76 1855.65 30.7614
6142.43 1391.5 1391.3 1852.89 1838.74 30.7692
6145.28 1395.45 1407.04 1841.56 1866.81 31.1692
6148.14 1434.17 1430.42 1905.97 1873.99 32.0719
6151 1461.64 1437.88 1874.43 1884.03 32.5513
6153.85 1417.83 1431.33 1871.67 1861.41 31.987
6156.71 1414.52 1426.17 1838.12 1866.3 31.8873
6159.56 1446.14 1408.54 1889.12 1837.42 32.4163
6162.42 1364.95 1411.05 1785.03 1853.62 31.3647
6165.27 1422.06 1411.29 1886.71 1843.54 31.6431
6168.13 1446.86 1450.17 1858.88 1890.42 31.8659
6170.98 1481.58 1437.51 1925.68 1866.37 32.2646
6173.84 1384.08 1416.58 1814.56 1851.27 31.069
6176.69 1384.09 1392.24 1813.57 1836.98 31.3051
6179.55 1408.55 1413.7 1882.81 1871.25 31.6822
6182.4 1448.46 1420.82 1917.38 1890.61 32.3839
6185.25 1405.46 1420.03 1871.63 1880.95 31.6707
6188.11 1406.16 1391.15 1853.84 1822.45 31.7924
6190.96 1361.83 1404.9 1741.87 1818.11 31.5297
6193.82 1446.72 1383.1 1858.63 1788.09 32.6577
6196.67 1340.76 1370.23 1763.77 1785.33 30.7122
6199.52 1323.23 1358.55 1733.58 1779.21 30.0367
6202.38 1411.66 1370.2 1840.29 1788.36 31.4565
6205.23 1375.71 1388.29 1791.21 1815.49 31.1076
6208.08 1377.51 1391.87 1814.96 1831.8 31.1491
6210.94 1422.41 1383.61 1889.23 1829.02 31.772
6213.79 1350.93 1378.02 1782.88 1815.92 30.4684
6216.64 1360.74 1386.23 1775.66 1810.87 30.6134
6219.49 1447.02 1389.01 1874.07 1822.74 32.0552
6222.35 1359.27 1371.64 1818.48 1806.78 30.4235
6225.2 1308.64 1347.24 1727.8 1794.49 29.8087
6228.05 1373.8 1348.81 1837.18 1773.65 30.1253
6230.9 1363.98 1358.74 1755.97 1774.94 29.4368
6233.76 1338.43 1357.92 1731.66 1756.32 27.5878
6236.61 1371.34 1382.32 1781.32 1795.07 27.9027
6239.46 1437.19 1391.73 1872.23 1822.01 29.3571
6242.31 1366.65 1395.19 1812.49 1819.15 28.6613
6245.16 1381.73 1394.01 1772.74 1790.34 29.6677
6248.01 1433.66 1383 1785.8 1765.47 31.2107
6250.86 1333.6 1351.34 1737.87 1728 29.0337
6253.72 1286.76 1305.34 1660.33 1698.95 27.9772
6256.57 1295.65 1288.49 1698.65 1678.08 27.5058
6259.42 1283.05 1298.1 1675.27 1704.96 27.4105
6262.27 1315.61 1300.02 1740.98 1717.57 28.2547
6265.12 1301.4 1297.16 1736.45 1723.79 28.1454
6267.97 1274.48 1315.82 1693.95 1734.14 28.257
6270.82 1371.59 1338.22 1772.02 1742.79 30.3008
6273.67 1368.6 1364.86 1762.39 1766.8 30.4372
6276.52 1354.39 1360.98 1766.01 1753.85 30.5194
6279.37 1359.95 1332.98 1733.14 1734.45 30.4255
6282.22 1284.61 1334.63 1704.19 1734.64 28.4695
6285.07 1359.32 1299.42 1766.58 1708 29.2975
6287.92 1254.32 1328.13 1653.22 1747.41 27.5589
6290.77 1370.74 1336.35 1822.41 1727.67 28.6872
6293.62 1383.98 1354.31 1707.38 1763.39 26.0724
6296.46 1308.2 1362.99 1760.39 1747.08 22.4517
6299.31 1396.8 1372.43 1773.48 1775.34 22.6324
6302.16 1412.31 1379.07 1792.15 1765.44 23.2956
6305.01 1328.09 1328.63 1730.68 1714.86 23.5786
6307.86 1245.49 1285.86 1621.76 1679.79 24.0781
6310.71 1284.01 1284.61 1686.92 1678.42 26.2397
6313.56 1324.34 1272.61 1726.58 1685.66 28.029
6316.4 1209.48 1300.3 1643.49 1705.49 26.8526
6319.25 1367.07 1303.71 1746.41 1709.79 29.9478
6322.1 1334.57 1342.71 1739.48 1737.48 29.2041
6324.95 1326.5 1357.69 1726.55 1755.72 28.8596
6327.79 1412.01 1319.73 1801.14 1709.01 30.1158
6330.64 1220.7 1312.06 1599.34 1700.95 26.9401
6333.49 1303.48 1301.84 1702.37 1690.07 29.0225
6336.34 1381.34 1346.88 1768.49 1747.9 30.9718
6339.18 1355.81 1326.53 1772.83 1709.41 30.9622
6342.03 1242.45 1321.96 1586.9 1687.75 29.0059
6344.88 1367.63 1329.23 1703.53 1691.03 30.9011
6347.72 1377.61 1349.74 1782.67 1720.82 30.9669
6350.57 1303.99 1341.39 1676.26 1731.68 29.35
6353.41 1342.57 1335.42 1736.12 1704.12 29.3418
6356.26 1359.69 1363.08 1699.98 1755.03 28.8579
6359.11 1386.99 1383.71 1829 1790.8 28.0298
6361.95 1404.45 1383.53 1843.42 1813.7 28.0144
