wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4526.74 648.547 616.352 686.231 633.215
4529.65 577.906 634.391 576.481 645.755
4532.55 676.72 645.238 674.554 653.755
4535.46 681.089 677.811 710.231 690.402
4538.37 675.624 650.534 686.421 667.77
4541.27 594.889 636.38 606.657 649.68
4544.18 638.627 614.729 655.961 628.388
4547.08 610.672 630.964 622.546 646.396
4549.99 643.593 645.684 660.68 659.518
4552.9 682.789 660.803 695.327 675.16
4555.8 656.028 671.069 669.474 690.061
4558.71 674.391 682.053 705.383 694.472
4561.62 715.739 697.703 708.558 709.717
4564.52 702.977 672.23 715.212 681.076
4567.43 597.973 659.577 619.459 668.268
4570.33 677.779 660.792 670.134 669.353
4573.24 706.622 693.776 718.467 700.015
4576.15 696.927 703.71 711.442 725.152
4579.05 707.58 718.532 745.546 744.991
4581.96 751.09 670.611 777.984 712.209
4584.86 553.164 664.038 613.095 708.666
4587.77 687.861 626.824 734.919 666.383
4590.67 639.446 653.201 651.136 682.09
4593.58 632.295 634.965 660.214 650.389
4596.49 633.153 646.611 639.817 665.053
4599.39 674.386 663.995 695.128 676.893
4602.3 684.445 655.625 695.733 661.45
4605.2 608.045 660.646 593.488 664.297
4608.11 689.447 637.382 703.671 646.965
4611.01 614.653 655.893 643.737 677.502
4613.92 663.579 651.088 685.097 669.16
4616.82 675.031 670.073 678.645 686.886
4619.73 671.607 656.366 696.916 677.335
4622.63 622.459 639.556 656.443 665.592
4625.54 624.602 634.917 643.417 656.63
4628.44 657.69 650.295 670.029 650.26
4631.35 668.592 641.857 637.335 642.055
4634.25 599.29 640.957 618.8 645.546
4637.16 654.989 656.807 680.504 664.642
4640.06 716.143 700.658 694.621 711.129
4642.97 730.841 706.823 758.261 718.25
4645.87 673.485 704.354 701.869 724.607
4648.77 708.737 664.659 713.691 688.764
4651.68 611.755 672.169 650.73 689.855
4654.58 696.016 650.905 705.143 677.803
4657.49 644.944 662.42 677.537 677.256
4660.39 646.3 644.284 649.089 667.515
4663.3 641.609 647.904 675.918 655.37
4666.2 655.804 648.689 641.103 663.712
4669.1 648.653 640.076 674.116 644.615
4672.01 615.771 663.908 618.625 673.863
4674.91 727.3 671.76 728.848 678.015
4677.82 672.208 686.919 686.572 694.754
4680.72 661.251 701.09 668.84 718.281
4683.62 769.811 707.668 799.432 739.988
4686.53 691.943 729.87 751.691 759.014
4689.43 727.855 695.005 725.918 721.652
4692.33 665.217 703.263 687.348 710.734
4695.24 716.717 682.026 718.936 694.947
4698.14 664.143 724.718 678.556 744.209
4701.04 793.294 751.013 835.135 781.894
4703.95 795.601 762.469 831.99 799.06
4706.85 698.51 750.427 730.056 782.587
4709.75 757.169 739.191 785.714 765.369
4712.66 761.892 729.648 780.337 759.458
4715.56 669.883 704.819 712.323 745.153
4718.46 682.683 691.62 742.799 737.092
4721.37 722.295 721.15 756.153 769.629
4724.27 758.474 732.662 809.934 768.265
4727.17 717.218 715.412 738.708 752.859
4730.08 670.545 665.911 709.935 705.009
4732.98 609.969 648.674 666.383 693.715
4735.88 665.507 640.004 704.828 694.107
4738.78 644.536 686.555 711.11 741.299
4741.69 749.622 707.872 807.96 757.63
4744.59 729.457 727.002 753.821 768.278
4747.49 701.927 722.383 743.054 761.412
4750.39 735.764 702.475 787.362 744.76
4753.29 669.733 688.224 703.863 732.655
4756.2 659.176 683.796 706.74 731.584
4759.1 722.48 701.105 784.148 756.275
4762 721.659 718.299 777.939 765.41
4764.9 710.758 709.605 734.143 753.82
4767.81 696.397 697.608 749.377 728.603
4770.71 685.67 712.767 702.287 753.087
4773.61 756.235 712.828 807.598 747.744
4776.51 696.579 731.259 733.347 774.839
4779.41 740.965 705.426 783.573 752.862
4782.31 678.734 701.162 741.666 757.275
4785.22 683.789 706.862 746.587 763.42
4788.12 758.064 737.105 802.009 796.047
4791.02 769.463 759.103 839.545 815.963
4793.92 749.781 724.044 806.334 785.131
4796.82 652.889 717.759 709.515 776.493
