wavelength spec_sum spec_optimal
4148.04 3490.94 3484.63
4150.95 3415.97 3401.17
4153.86 3441.99 3438.79
4156.77 3529.04 3546.33
4159.68 3520.05 3524.56
4162.6 3567.6 3573.21
4165.51 3583.48 3587.14
4168.42 3542.57 3536.83
4171.33 3445.91 3441.95
4174.25 3422.51 3409.8
4177.16 3392.42 3391.1
4180.07 3447.59 3450.57
4182.98 3408.25 3398.14
4185.89 3420.02 3431.01
4188.8 3449.35 3461.93
4191.72 3419.66 3415.36
4194.63 3373.64 3365.38
4197.54 3329.88 3313.86
4200.45 3293.55 3283.26
4203.36 3358.18 3351.98
4206.28 3438.67 3462.71
4209.19 3502.91 3504.51
4212.1 3453.32 3447.46
4215.01 3432.13 3421.75
4217.92 3472.94 3476.74
4220.83 3460.16 3438.02
4223.74 3321.54 3311.77
4226.66 3371.14 3375.06
4229.57 3444.43 3444.04
4232.48 3376.17 3363.88
4235.39 3323.32 3319.2
4238.3 3340.17 3348.09
4241.21 3395.75 3392.91
4244.12 3396.7 3387.92
4247.03 3376.9 3379.54
4249.95 3416.83 3428.06
4252.86 3431.46 3429.39
4255.77 3469.96 3465.06
4258.68 3430.71 3431.74
4261.59 3525.15 3536.29
4264.5 3598.07 3615.93
4267.41 3507.33 3503.07
4270.32 3417.4 3419.66
4273.23 3456.72 3473.2
4276.14 3544.49 3559.49
4279.05 3533.96 3541.51
4281.96 3528.86 3526.88
4284.88 3497.56 3506.39
4287.79 3478.61 3475.89
4290.7 3457.38 3453.41
4293.61 3442.91 3447.57
4296.52 3336.35 3323.77
4299.43 3213.2 3215.8
4302.34 3201.53 3206.62
4305.25 3191.5 3190.34
4308.16 3221.24 3226.6
4311.07 3244.34 3249.11
4313.98 3256.4 3259.02
4316.89 3305.77 3305.72
4319.8 3275.04 3278.74
4322.71 3188.44 3185.57
4325.62 3095.87 3089.05
4328.53 2945.31 2932.44
4331.44 2802.38 2782.39
4334.35 2537.29 2504.23
4337.26 2211.97 2179.04
4340.17 2059.84 2046.39
4343.08 2164.27 2180.36
4345.99 2327.85 2345.75
4348.9 2427.4 2445.49
4351.81 2559.75 2580.2
4354.72 2742.28 2761.35
4357.63 2835.64 2853.99
4360.54 2958.89 2971.45
4363.45 3066.86 3071.69
4366.35 3164.85 3163.53
4369.26 3217.37 3216.63
4372.17 3249.32 3243.91
4375.08 3289.48 3287.68
4377.99 3376.54 3375.38
4380.9 3315.71 3302.31
4383.81 3236.58 3227.13
4386.72 3300.65 3295.82
4389.63 3280.9 3268.29
4392.54 3327.73 3318.98
4395.45 3321.58 3326.26
4398.35 3312.29 3304.22
4401.26 3373.1 3370.22
4404.17 3375.87 3371.24
4407.08 3373.64 3367.85
4409.99 3390.99 3395.65
4412.9 3362.33 3362.91
4415.81 3367.39 3370.42
4418.72 3361.26 3365.5
4421.62 3435.39 3436.04
4424.53 3427.13 3427.69
4427.44 3366.87 3361.69
4430.35 3368.76 3373.34
4433.26 3379.14 3390.3
4436.17 3451.24 3468.07
4439.07 3481.37 3477.59
4441.98 3380.46 3373.87
4444.89 3358.15 3362.88
4447.8 3357.97 3362.47
4450.71 3338.57 3340.42
4453.61 3362.86 3359.84
4456.52 3352.77 3354.74
4459.43 3328.58 3326.71
4462.34 3250.51 3244.8
4465.25 3240.06 3236.79
4468.15 3215.76 3221.77
4471.06 3307.14 3312.93
4473.97 3396.85 3406.88
4476.88 3377.4 3376.12
4479.78 3295.58 3295.17
4482.69 3309.46 3313.79
4485.6 3370.13 3370.18
4488.51 3352.28 3352.78
4491.41 3373.49 3380.49
4494.32 3397 3395.65
4497.23 3418.1 3412.36
4500.13 3433.39 3436.24
4503.04 3526.06 3521.59
4505.95 3492.67 3484.75
4508.86 3517.3 3504.15
4511.76 3522.54 3513.25
4514.67 3478.16 3465.82
4517.58 3399.67 3379.78
4520.48 3318.73 3310.95
4523.39 3253.5 3247.07
4526.3 3235.25 3229.53
4529.2 3248.4 3239.77
4532.11 3292.37 3293.47
4535.02 3296.71 3310.4
4537.92 3307.33 3304.54
4540.83 3301.31 3316.34
4543.74 3335.25 3342.78
4546.64 3299.02 3303.64
4549.55 3227.43 3241.59
4552.45 3142.3 3142.64
4555.36 3118.5 3119.24
4558.27 3153.71 3165.18
4561.17 3189.37 3197.67
4564.08 3264.92 3282.17
4566.98 3300.63 3324.3
4569.89 3303.15 3312.32
4572.8 3304.54 3325.6
4575.7 3339.71 3364.39
4578.61 3307.22 3321.53
4581.51 3298.45 3309.2
4584.42 3293.27 3305
4587.32 3296.54 3298.22
4590.23 3293.53 3290.22
4593.14 3262.17 3253.87
4596.04 3314.84 3299.17
4598.95 3347.43 3325.81
4601.85 3333.31 3302.63
4604.76 3337.92 3306.53
4607.66 3375.26 3331.3
4610.57 3394.99 3347.89
4613.47 3421.94 3355.98
4616.38 3367.5 3290.26
4619.28 3381.03 3283.84
4622.19 3443.52 3338.16
