wavelength spec_sum spec_optimal
4416.76 34.6286 114.22
4419.67 27.2766 113.363
4422.57 30.748 112.453
4425.48 22.9163 116.157
4428.39 30.1376 113.514
4431.29 23.9913 112.69
4434.2 33.2065 113.871
4437.1 31.6002 111.799
4440.01 31.0613 111.847
4442.92 30.2989 108.661
4445.82 24.2323 108.985
4448.73 37.4212 110.981
4451.63 29.9504 114.516
4454.54 35.1765 107.386
4457.44 32.6307 112.674
4460.35 28.4225 108.784
4463.25 28.4075 105.403
4466.16 26.9387 105.837
4469.07 22.351 99.525
4471.97 29.2753 106.035
4474.88 29.2668 98.9242
4477.78 26.845 103.267
4480.69 27.1813 98.7026
4483.59 27.2061 109.97
4486.5 22.8721 105.797
4489.4 27.6347 103.305
4492.31 24.8208 99.9496
4495.21 15.9292 97.0802
4498.12 25.8728 98.7097
4501.02 24.24 96.7514
4503.93 14.8359 101.876
4506.83 18.5761 95.7114
4509.74 20.2217 96.2606
4512.64 13.3536 107.663
4515.55 17.9274 97.9026
4518.45 19.8968 98.3306
4521.36 19.7641 94.5504
4524.26 16.8643 92.7802
4527.17 17.5175 91.8174
4530.07 17.7361 97.376
4532.97 16.1763 93.8024
4535.88 16.183 94.3092
4538.78 13.4875 102.96
4541.69 11.5755 100.356
4544.59 13.6238 96.3127
4547.5 14.6712 96.846
4550.4 13.4972 99.0484
4553.3 13.9811 97.9815
4556.21 12.4665 95.6857
4559.11 13.5094 93.5629
4562.02 10.5677 93.7013
4564.92 17.4253 95.4214
4567.82 11.2434 91.1998
4570.73 16.9066 95.0789
4573.63 15.2237 97.0608
4576.54 4.9049 95.3401
4579.44 11.5289 92.9261
4582.34 15.3235 92.6556
4585.25 13.7111 101.924
4588.15 12.9865 96.9732
4591.05 10.312 94.6958
4593.96 9.84819 99.2004
4596.86 15.2443 97.0172
4599.76 14.4534 96.036
4602.67 16.3073 102.2
4605.57 14.4525 103.47
4608.47 16.8131 99.155
4611.38 21.4253 99.0784
4614.28 15.7403 97.9664
4617.18 18.6571 102.467
4620.09 18.2503 95.6659
4622.99 13.5614 95.9835
4625.89 19.2427 104.487
4628.8 19.1815 101.142
4631.7 16.4082 104.317
4634.6 17.4161 98.0153
4637.5 21.9738 96.2994
4640.41 16.2877 90.005
4643.31 22.7755 94.4973
4646.21 24.9275 89.4736
4649.11 26.9234 104.306
4652.02 28.0088 101.28
4654.92 25.1758 97.5297
4657.82 25.4876 100.883
4660.72 24.0274 105.062
4663.63 26.8078 108.988
4666.53 30.4965 105.793
4669.43 28.4537 108.609
4672.33 29.2116 98.3067
4675.23 30.8047 111.858
4678.14 35.5304 103.911
4681.04 32.0168 109.341
4683.94 36.5082 112.679
4686.84 33.7657 110.401
4689.74 39.2795 109.587
4692.65 42.181 111.039
4695.55 34.7017 111.673
4698.45 39.9333 107.344
4701.35 43.4544 115.876
4704.25 43.886 116.761
4707.15 38.3689 104.583
4710.05 42.7549 112.892
4712.96 49.3265 116.115
4715.86 48.1359 116.073
4718.76 42.0859 118.507
4721.66 49.5595 114.337
4724.56 53.018 121.024
4727.46 41.8096 115.716
4730.36 51.6867 113.84
4733.26 50.1112 118.332
4736.16 52.896 122.47
4739.07 50.6177 120.346
4741.97 46.3862 117.354
4744.87 48.4708 117.451
4747.77 53.1991 120.096
4750.67 53.2129 120.7
4753.57 54.3851 116.211
4756.47 53.3962 119.205
4759.37 45.9756 123.94
4762.27 45.9355 114.712
4765.17 51.9878 115.138
4768.07 53.5176 116.377
4770.97 52.5737 113.086
4773.87 43.7168 111.954
4776.77 53.7141 119.764
4779.67 56.4584 113.306
4782.57 55.129 117.68
4785.47 54.717 113.857
4788.37 48.081 111.127
4791.27 49.2096 115.385
4794.17 52.4754 117.413
