wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
3768.25 -18.0053 -6.14091 -381.349 -437.359
3771.18 172.259 23.1479 -631.123 -499.732
3774.1 -84.8103 40.5749 -486.726 -637.788
3777.02 34.2758 -27.2274 -795.516 -911.244
3779.95 -31.1477 -43.0092 -1451.49 -1038.86
3782.87 -132.156 -47.3728 -869.585 -912.627
3785.79 21.1851 -41.4359 -416.804 -626.514
3788.72 -13.3373 41.9768 -593.154 -473.783
3791.64 118.083 13.8546 -411.392 -506.877
3794.56 -63.1817 22.4697 -516.086 -311.211
3797.49 12.5082 5.55171 -6.15654 37.8716
3800.41 67.3287 57.6456 635.857 508.972
3803.33 93.1 70.0271 897.216 951.012
3806.26 49.6526 109.337 1319.96 1150.44
3809.18 185.258 95.0752 1234.15 1170.33
3812.1 50.315 90.0725 956.882 733.056
3815.03 34.6445 59.7416 8.13735 243.393
3817.95 94.2652 85.3607 -234.84 -142.623
3820.87 127.172 83.235 -201.167 -293.338
3823.79 28.2674 75.6626 -444.007 -128.746
3826.72 71.548 70.0116 258.935 -72.3983
3829.64 110.219 82.0069 -32.1235 172.904
3832.56 64.2533 62.4242 291.9 63.3147
3835.48 12.7998 26.9725 -69.832 32.9429
3838.41 3.86427 24.1792 -123.239 -7.56033
3841.33 55.8736 32.8302 170.39 123.983
3844.25 38.7526 57.8471 324.799 108.35
3847.17 78.915 33.6514 -170.139 -75.4886
3850.1 -16.7134 7.79607 -381.126 -119.913
3853.02 -38.8134 14.7167 191.527 9.13327
3855.94 99.6771 36.29 216.999 89.183
3858.86 48.0064 39.5974 -140.977 -210.605
3861.78 -28.8913 35.7647 -707.837 -365.973
3864.71 88.1789 25.2302 -249.105 -460.637
3867.63 16.4031 27.5938 -424.968 -174.324
3870.55 -21.8006 19.2368 151.099 -198.854
3873.47 63.1078 28.1934 -322.694 -407.435
3876.39 43.273 5.44095 -1050.71 -688.042
3879.31 -90.0579 -61.7432 -690.72 -728.657
3882.24 -138.445 -68.0189 -444.539 -400.875
3885.16 24.4459 -71.3971 -67.3649 -274.263
3888.08 -100.192 -73.3078 -310.885 -160.795
3891 -144.177 -61.7345 -104.134 -165.305
3893.92 59.166 -38.3119 -80.8979 -34.0264
3896.84 -29.9247 1.77646 82.9526 -124.696
3899.77 -23.912 -38.4261 -376.143 -583.093
3902.69 -61.4416 -23.3723 -1456.09 -605.131
3905.61 15.2367 10.3587 16.8364 -582.457
3908.53 77.2809 29.876 -308.121 -252.998
3911.45 -2.88968 2.16516 -467.709 -333.509
3914.37 -67.8957 -36.7669 -224.697 -35.0162
3917.29 -39.5152 -50.4675 587.358 126.197
3920.21 -43.9915 -23.7605 15.9293 497.836
3923.13 12.2252 -7.99403 890.22 378.014
3926.06 7.78421 48.2537 227.892 425.018
3928.98 124.752 74.3694 156.941 -61.7248
3931.9 90.5723 63.595 -570.007 120.802
3934.82 -24.5389 29.868 775.472 243.345
3937.74 23.5705 -6.82618 524.57 233.186
3940.66 -19.5101 -8.13931 -600.485 -82.7338
3943.58 -28.4783 29.1741 -172.286 -254.797
3946.5 135.511 18.8628 8.37918 -76.9396
3949.42 -50.4438 9.8412 -66.9118 -163.646
3952.34 -55.5433 -30.2939 -432.406 -158.499
3955.26 15.1053 -32.2838 23.821 -82.5673
3958.18 -56.4134 4.5538 160.883 257.705
3961.1 54.9696 22.9274 588.41 150.957
3964.02 70.2262 74.6286 -296.424 -43.7621
3966.94 98.6901 78.1211 -423.273 -240.615
3969.86 65.4469 75.6333 -2.14831 -317.095
3972.78 62.7628 73.1261 -525.865 -282.498
3975.7 91.1685 40.1862 -319.479 -268.244
3978.62 -33.3726 58.3233 40.6122 -199.698
3981.54 117.174 42.5884 -320.226 -519.438
3984.46 43.9639 81.0229 -1278.7 -784.736
3987.38 81.9306 98.7238 -755.282 -667.238
3990.3 170.277 136.794 32.2685 -310.079
3993.22 158.174 146.505 -207.222 -245.792
3996.14 111.065 90.9012 -562.421 -1006.1
3999.06 3.46476 81.6674 -2248.65 -1345.62
4001.98 130.473 104.359 -1225.78 -1174.42
4004.9 179.138 177.917 -48.8128 -862.949
4007.82 224.139 125.841 -1314.25 -661.12
4010.74 -25.7522 160.318 -620.292 -925.208
4013.66 282.567 107.731 -841.079 -1053.32
4016.58 66.3773 137.715 -1698.6 -837.482
4019.5 64.2012 66.4302 27.233 -550.947
4022.42 68.712 111.458 18.5249 -52.1601
4025.33 201.461 137.679 -202.238 -491.123
4028.25 142.865 177.415 -1289.66 -537.096
4031.17 187.92 161.127 -119.394 -565.824
4034.09 152.596 143.3 -288.421 3.94668
4037.01 89.3845 126.443 419.655 31.3416
4039.93 137.349 133.841 -37.2095 -79.7872
4042.85 174.788 139.525 -621.807 -103.205
4045.77 106.439 138.5 349.403 -519.965
4048.69 134.272 141.564 -1287.49 -685.04
4051.6 183.981 163.03 -1117.03 -920.678
4054.52 170.836 171.662 -357.511 -652.911
4057.44 160.17 137.697 -484.188 -221.565
4060.36 82.0854 118.872 177.003 -27.7329
4063.28 114.361 101.518 223.987 -60.5672
4066.2 108.107 111.737 -582.691 -118.051
4069.11 112.743 125.31 4.55018 -198.303
4072.03 155.081 92.6079 -16.7671 -97.1156
4074.95 9.99955 113.955 -279.13 110.945
4077.87 176.784 85.7203 628.731 -67.6389
4080.79 70.3773 147.598 -552.518 -140.186
4083.7 195.632 69.2281 -496.771 -545.727
4086.62 -58.3249 75.4388 -587.893 -153.792
4089.54 89.0093 -3.83465 623.288 -379.441
4092.46 -42.1884 54.6275 -1173.72 -161.06
4095.38 117.062 88.9238 67.2501 -199.205
4098.29 191.898 154.025 508.854 -281.683
4101.21 153.116 120.164 -1421.15 -209.069
4104.13 15.4792 83.2074 285.092 8.52979
4107.05 81.0268 48.2046 1161.65 533.071
4109.96 48.1077 71.1657 152.469 553.926
4112.88 84.3626 148.968 347.656 451.168
4115.8 314.433 196.45 853.38 255.679
4118.72 190.555 222.233 -433.998 219.332
4121.63 161.713 172.464 238.614 137.342
4124.55 165.125 167.303 607.409 500.413
4127.47 175.073 211.832 655.215 615.242
4130.38 295.3 198.631 583.101 703.181
4133.3 125.521 224.352 871.227 992.403
4136.22 252.234 232.911 1522.88 892.323
4139.14 320.976 247.746 282.859 676.766
4142.05 170.029 204.076 224.557 30.2686
4144.97 121.222 202.873 -416.611 429.261
4147.89 317.368 236.469 1479.84 294.278
4150.8 270.817 244.777 -180.391 103.77
4153.72 146.146 218.65 -988.137 -276.055
4156.64 238.987 206.187 340.363 -516.127
4159.55 233.429 222.363 -900.607 -519.055
4162.47 194.675 233.003 -996.921 197.903
4165.39 270.906 227.203 2491.24 408.608
4168.3 216.028 247.959 -268.489 692.457
4171.22 256.943 223.174 -145.376 -402.577
4174.13 196.55 221.904 -793.865 -560.056
4177.05 212.219 155.42 -740.928 105.061
4179.97 57.4891 175.894 1849.97 515.051
4182.88 257.974 173.295 436.106 1072.83
4185.8 204.421 207.858 932.419 381.387
4188.71 161.178 190.834 -224.362 463.25
4191.63 206.904 228.277 681.695 142.908
4194.55 316.749 252.325 -28.6075 -163.758
4197.46 233.322 272.93 -1144.36 -667.124
4200.38 268.72 218.011 -828.402 -651.691
4203.29 151.99 252.477 17.6928 -373.449
4206.21 336.721 255.832 -309.638 -202.729
4209.12 278.786 316.879 -316.242 468.426
4212.04 335.131 257.111 2031.16 349.287
4214.96 157.416 242.746 -667.056 -37.9927
4217.87 235.692 149.028 -1478.08 -442.869
4220.79 53.977 156.619 816.53 578.173
4223.7 180.188 170.604 2396.07 242.374
4226.62 277.647 218.168 -2485.48 -326.281
4229.53 196.668 226.862 -889.436 -1172.11
4232.45 206.27 133.022 -141.418 -408.68
4235.36 -3.87241 120.291 -195.186 -427.496
4238.28 158.476 78.937 -945.884 -808.438
4241.19 82.2076 172.609 -1284.24 -802.249
4244.11 277.144 168.76 -176.619 216.44
4247.02 146.928 210.871 2110.18 643.371
4249.94 208.54 241.493 -3.45134 1050.68
4252.85 369.01 298.768 1045.29 496.488
4255.76 318.753 286.997 447.622 526.542
4258.68 173.228 213.473 86.7115 210.691
4261.59 148.438 106.549 97.7408 -161.123
4264.51 -2.01864 193.457 -667.821 -109.996
4267.42 433.951 222.817 240.092 48.7057
4270.34 236.519 357.015 573.846 567.784
4273.25 400.574 269.99 889.413 -16.5798
4276.16 172.877 280.662 -1513 84.9716
4279.08 268.534 199.315 878.5 -97.9553
4281.99 156.536 208.447 340.632 788.79
4284.91 200.272 194.392 1147.24 851.459
4287.82 226.369 225.393 1066.51 254.485
4290.73 249.536 226.909 -1450.29 451.709
4293.65 204.821 191.32 1738.91 -192.975
4296.56 119.604 97.7256 -867.546 46.7154
4299.48 -31.2481 58.4031 -731.215 -643.36
4302.39 86.8534 44.8035 -331.318 -454.279
4305.3 78.8053 116.959 -300.302 405.881
4308.22 185.218 117.099 1849.26 492.66
4311.13 87.2747 90.6299 -70.9821 866.044
4314.04 -0.602877 50.5463 819.85 -472.114
4316.96 64.9671 56.1724 -2165.21 597.694
4319.87 104.153 56.464 3138.44 -3.34494
4322.78 0.271965 27.5019 -983.267 944.286
4325.7 -21.9192 17.6295 677.682 501.776
4328.61 74.5357 44.9993 1810.91 836.373
4331.52 82.3813 68.1553 20.5231 658.391
4334.43 47.549 44.9865 143.737 -164.367
4337.35 5.02903 -4.911 -657.361 219.269
4340.26 -67.3111 9.82543 1171.43 -187.235
4343.17 91.7583 20.2152 -1075.78 92.0567
4346.09 36.1982 67.4656 180.515 -83.7367
4349 74.4404 70.1948 644.051 -663.295
4351.91 99.9459 120.488 -2814.45 -873.849
4354.82 187.079 148.865 -451.147 -952.638
4357.74 159.569 160.95 407.684 -70.6332
4360.65 136.203 102.186 -168.437 487.377
4363.56 10.7863 118.581 1222.89 429.997
4366.47 208.754 148.147 235.542 968.326
4369.38 224.902 242.637 1446.55 388.161
4372.3 294.256 243.422 -517.61 311.233
4375.21 211.108 203.155 4.75857 76.1934
4378.12 104.1 152.729 741.432 601.65
4381.03 142.98 131.332 1058.76 372.216
4383.94 146.917 161.656 -683.543 390.863
4386.86 195.071 240.14 797.374 617.666
4389.77 378.432 279.49 1739.17 160.324
4392.68 264.966 339.96 -2055.57 1395.65
4395.59 376.483 290.673 4503.34 -388.782
4398.5 230.57 286.935 -3614.11 583.661
4401.41 253.752 202.921 861.76 -820.504
4404.33 124.44 188.805 290.842 760.288
4407.24 188.225 150.335 1128.26 -29.0135
4410.15 138.339 203.648 -1506.14 -476.267
4413.06 284.382 202.6 -1050.92 -566.789
4415.97 185.078 261.633 856.693 449.567
4418.88 315.44 206.363 1542.92 994.09
4421.79 118.57 287.984 582.652 1243.52
4424.7 429.942 265.276 1604.97 976.849
4427.61 247.315 266.983 742.925 816.8
4430.52 123.692 143.732 102.503 -4.9375
4433.44 60.1888 129.053 -860.24 342.501
4436.35 203.278 168.583 1785.24 65.2332
4439.26 242.283 169.182 -729.301 1766.36
4442.17 61.9838 201.722 4243.14 1806.78
4445.08 300.897 181.338 1906.51 2777.03
4447.99 181.134 209.911 2181.45 770.056
4450.9 147.702 239.815 -1777.78 -373.112
4453.81 390.608 246.769 -1523 546.422
4456.72 201.996 316.39 4940.04 733.796
4459.63 356.565 265.556 -1215.66 875.239
4462.54 238.108 290.806 -1098.67 1036.68
4465.45 277.746 208.93 5424.37 849.709
4468.36 110.935 174.249 -1776.58 1880.23
4471.27 134.067 104.774 1992.9 -147.694
4474.18 69.3215 153.122 -659.401 813.674
4477.09 255.977 227.866 1107.53 210.118
4480 358.299 242.811 182.228 682.332
4482.91 114.156 253.929 757.239 1708.1
4485.82 289.331 198.342 4184.84 456.109
4488.73 191.538 244.749 -3573.75 405.462
4491.64 253.379 249.26 605.298 509.806
4494.55 302.863 237.623 4497.87 303.641
4497.46 156.628 212.732 -4192.25 1209.2
4500.36 178.706 185.051 3321.97 1330.93
4503.27 219.818 249.729 4863.07 2117.99
4506.18 350.663 300.986 -1831.06 -138.117
4509.09 332.476 328.493 -3446.36 -1195.49
4512 302.34 237.313 1690.95 -283.609
4514.91 77.1236 201.523 904.587 968.713
4517.82 225.105 199.796 310.602 1180.96
4520.73 297.16 183.478 2327.69 -20.8124
4523.64 28.1689 161.571 -2700.73 -386.144
4526.54 159.385 125.88 -785.393 1378.95
