3515.261747 689.500000
3518.180239 680.000000
3521.098762 688.000000
3524.017316 686.000000
3526.935899 688.000000
3529.854511 693.000000
3532.773153 704.500000
3535.691824 724.000000
3538.610524 744.500000
3541.529252 763.000000
3544.448008 748.500000
3547.366792 755.500000
3550.285603 772.500000
3553.204442 803.000000
3556.123307 813.000000
3559.042199 789.500000
3561.961118 757.000000
3564.880062 749.500000
3567.799032 739.000000
3570.718028 763.500000
3573.637048 764.500000
3576.556094 756.500000
3579.475164 780.000000
3582.394258 770.500000
3585.313376 749.000000
3588.232518 739.000000
3591.151683 721.500000
3594.070872 717.000000
3596.990083 722.500000
3599.909316 720.500000
3602.828572 715.500000
3605.747850 711.500000
3608.667149 705.000000
3611.586470 709.500000
3614.505811 701.000000
3617.425174 703.000000
3620.344557 704.000000
3623.263960 704.000000
3626.183382 708.000000
3629.102825 711.500000
3632.022287 731.000000
3634.941767 718.500000
3637.861267 720.000000
3640.780785 720.500000
3643.700320 717.000000
3646.619874 729.000000
3649.539446 728.500000
3652.459034 729.000000
3655.378640 726.000000
3658.298262 717.500000
3661.217901 706.500000
3664.137556 713.000000
3667.057226 711.000000
3669.976912 716.000000
3672.896614 715.500000
3675.816330 710.500000
3678.736061 713.000000
3681.655807 708.500000
3684.575566 707.000000
3687.495339 705.000000
3690.415126 706.000000
3693.334926 706.500000
3696.254739 702.500000
3699.174565 702.500000
3702.094403 700.500000
3705.014254 707.000000
3707.934116 724.500000
3710.853989 745.500000
3713.773874 754.500000
3716.693770 763.000000
3719.613676 777.000000
3722.533593 793.000000
3725.453520 814.500000
3728.373457 811.500000
3731.293404 804.000000
3734.213359 807.000000
3737.133324 786.500000
3740.053298 756.000000
3742.973279 751.000000
3745.893269 746.000000
3748.813267 744.000000
3751.733273 732.500000
3754.653285 759.000000
3757.573305 772.000000
3760.493332 804.500000
3763.413365 800.000000
3766.333404 793.000000
3769.253449 786.000000
3772.173499 783.000000
3775.093555 780.500000
3778.013616 766.000000
3780.933682 764.000000
3783.853753 744.000000
3786.773827 731.500000
3789.693906 734.500000
3792.613988 741.500000
3795.534074 754.000000
3798.454162 770.000000
3801.374254 769.500000
3804.294348 779.500000
3807.214445 761.500000
3810.134543 749.500000
3813.054643 754.000000
3815.974745 736.000000
3818.894848 741.500000
3821.814951 752.500000
3824.735056 767.500000
3827.655160 784.500000
3830.575265 788.000000
3833.495370 782.500000
3836.415474 780.000000
3839.335577 793.500000
3842.255680 841.500000
3845.175781 870.000000
3848.095880 867.000000
3851.015978 834.000000
3853.936073 812.000000
3856.856167 797.000000
3859.776257 810.500000
3862.696345 825.000000
3865.616429 849.000000
3868.536510 815.500000
3871.456587 792.500000
3874.376660 769.000000
3877.296729 757.000000
3880.216793 757.500000
3883.136853 756.500000
3886.056907 751.000000
3888.976956 751.500000
3891.897000 753.500000
3894.817037 740.000000
3897.737068 736.000000
3900.657093 728.500000
3903.577111 727.000000
3906.497122 733.500000
3909.417126 734.500000
3912.337122 738.000000
3915.257111 775.000000
3918.177091 824.000000
3921.097063 897.000000
3924.017027 942.000000
3926.936981 958.000000
3929.856927 913.000000
3932.776863 880.000000
3935.696789 907.000000
3938.616706 1005.500000
3941.536612 1110.000000
3944.456508 1156.500000
3947.376393 1116.500000
3950.296267 1013.000000
3953.216130 921.500000
3956.135981 884.000000
3959.055820 830.000000
3961.975648 815.000000
3964.895463 818.000000
3967.815265 807.500000
3970.735055 815.500000
3973.654831 814.500000
3976.574594 814.500000
3979.494343 792.500000
3982.414079 793.000000
3985.333800 797.500000
3988.253507 819.500000
3991.173199 827.000000
3994.092876 811.500000
3997.012538 787.000000
3999.932185 778.000000
4002.851816 773.500000
4005.771430 783.500000
4008.691029 809.000000
4011.610611 793.000000
4014.530176 787.500000
4017.449724 780.500000
4020.369254 760.500000
4023.288768 764.500000
4026.208263 787.500000
4029.127740 807.500000
4032.047199 869.500000
4034.966639 1024.000000
4037.886060 1190.000000
4040.805462 1298.000000
4043.724845 1344.000000
4046.644208 1288.500000
4049.563552 1270.000000
4052.482875 1182.000000
4055.402177 1087.000000
4058.321459 1023.000000
4061.240720 1012.000000
4064.159960 1217.500000
4067.079178 1359.000000
4069.998375 1508.000000
4072.917549 1490.500000
4075.836702 1442.000000
4078.755832 1329.500000
4081.674939 1213.000000
4084.594023 1108.000000
4087.513084 1023.000000
4090.432121 948.500000
4093.351135 954.500000
4096.270124 1013.000000
4099.189089 1058.000000
4102.108030 1062.000000
4105.026946 1015.000000
4107.945837 948.000000
4110.864703 906.000000
4113.783543 864.500000
4116.702357 843.500000
4119.621146 855.000000
4122.539908 1006.500000
4125.458643 1269.500000
4128.377352 1453.500000
4131.296033 1430.500000
4134.214687 1292.000000
4137.133314 1160.500000
4140.051913 1050.000000
4142.970484 1012.000000
4145.889026 1021.000000
4148.807540 1420.500000
4151.726025 2349.000000
4154.644481 3070.500000
4157.562907 3411.500000
4160.481305 2969.500000
4163.399672 2559.500000
4166.318009 2101.500000
4169.236316 1832.000000
4172.154592 1678.500000
4175.072838 1651.000000
4177.991052 1586.000000
4180.909235 1616.000000
4183.827387 1733.000000
4186.745506 1918.000000
4189.663594 2526.500000
4192.581649 3575.000000
4195.499672 4589.000000
4198.417662 4837.000000
4201.335619 4165.500000
4204.253543 3350.000000
4207.171433 2717.000000
4210.089289 2276.500000
4213.007111 1947.000000
4215.924899 1739.500000
4218.842653 1583.000000
4221.760372 1479.500000
4224.678055 1376.000000
4227.595704 1270.500000
4230.513317 1249.000000
4233.430894 1216.500000
4236.348435 1188.000000
