wavelength spec_sum spec_optimal
4578.89 20.3036 -15.1117
4581.79 23.5033 58.6724
4584.7 34.2005 -9.33788
4587.61 23.7475 -24.3136
4590.52 20.1046 194.43
4593.42 36.228 183.045
4596.33 13.2907 -206.509
4599.24 37.5771 4.54803
4602.14 43.6124 59.3015
4605.05 23.1747 -102.3
4607.96 45.117 449.264
4610.86 29.736 -110.3
4613.77 30.1425 -238.822
4616.68 39.0052 -21.5798
4619.58 42.3314 220.055
4622.49 43.2227 -116.293
4625.4 23.6632 249.592
4628.3 31.2111 147.085
4631.21 36.3019 -127.461
4634.11 44.6029 -34.2845
4637.02 28.2383 152.694
4639.93 38.2928 203.88
4642.83 51.8259 -119.057
4645.74 40.688 36.1877
4648.64 50.8411 123.912
4651.55 36.075 189.662
4654.45 32.1001 19.7421
4657.36 31.5509 -24.1047
4660.27 44.7592 224.743
4663.17 20.0258 -139.118
4666.08 25.0162 -143.919
4668.98 43.1833 253.117
4671.89 41.1707 -116.073
4674.79 25.7115 368.617
4677.7 48.6573 5.18297
4680.6 22.4484 -83.2009
4683.51 23.7349 125.901
4686.41 33.3683 81.9565
4689.32 32.469 58.7548
4692.22 39.0339 124.446
4695.12 30.5623 109.763
4698.03 50.6678 -154.691
4700.93 39.7238 93.6641
4703.84 41.1306 34.9229
4706.74 31.5052 -175.311
4709.65 39.5727 3.50677
4712.55 33.0084 59.585
4715.45 27.6422 204.891
4718.36 30.3411 -86.2389
4721.26 26.7296 -130.106
4724.17 55.5338 70.4764
4727.07 32.8555 -230.611
4729.97 41.3341 48.7083
4732.88 40.839 282.636
4735.78 60.2432 141.034
4738.68 43.9078 207.041
4741.59 35.7357 -155.825
4744.49 26.5905 198.546
4747.39 30.1463 -131.033
4750.3 36.1639 249.835
4753.2 36.9453 51.087
4756.1 39.2952 249.017
4759 40.4855 59.6657
4761.91 34.1694 -7.9085
4764.81 31.4266 113.767
4767.71 16.1075 -217.488
4770.62 36.54 128.296
4773.52 16.9538 -0.051569
4776.42 28.8168 247.113
4779.32 32.1702 -252.321
4782.23 15.8155 111.577
4785.13 31.5636 119.944
4788.03 17.135 20.0417
4790.93 26.3213 -128.44
4793.83 30.7784 -10.0125
4796.74 15.6497 10.3076
4799.64 13.7005 335.304
4802.54 24.0336 -187.763
4805.44 14.932 169.403
4808.34 9.88154 295.062
4811.24 14.0209 -236.655
4814.15 13.315 -33.5591
4817.05 21.8408 200.613
4819.95 19.824 -179.929
4822.85 -3.25094 74.0851
4825.75 3.47924 -107.019
4828.65 17.4389 -107.063
4831.55 9.16452 96.5969
4834.45 5.81308 205.766
4837.35 9.47243 -170.003
4840.25 -8.44251 377.117
4843.16 24.481 72.4681
4846.06 -4.89259 -32.3958
4848.96 6.15172 8.73065
4851.86 10.7769 242.464
4854.76 9.85016 -289.822
4857.66 27.7651 272.528
4860.56 17.5784 40.9772
4863.46 15.4762 -301.483
4866.36 26.2413 231.879
4869.26 38.8028 -22.6467
4872.16 22.7087 29.2748
4875.06 41.917 331.78
4877.96 32.3573 -191.151
4880.86 40.5495 82.2761
4883.76 46.3123 197.334
4886.66 37.754 27.6593
4889.56 41.7788 126.064
4892.45 53.819 47.8804
4895.35 51.9557 59.9521
4898.25 33.7795 -112.957
4901.15 49.1946 251.082
4904.05 44.6258 -130.336
4906.95 45.5123 142.592
4909.85 46.2903 132.796
4912.75 48.5769 13.5
4915.65 44.7617 9.74811
4918.55 62.8219 337.048
4921.44 54.5768 -292.114
4924.34 53.6282 255.77
4927.24 60.2343 268.451
4930.14 61.5625 -3.34449
4933.04 45.1398 241.892
4935.94 51.117 36.5967
4938.83 46.6756 15.1132
4941.73 63.5707 439.086
4944.63 60.5286 -261.425
4947.53 53.3725 13.7108
4950.42 52.8054 386.152
4953.32 45.3449 -22.3831
4956.22 62.6262 114.274
4959.12 38.0987 -110.988
4962.01 41.6907 65.7617
4964.91 54.4743 86.5963
4967.81 42.4716 -97.103
4970.71 39.6748 131.354
4973.6 51.0756 126.335
4976.5 55.9654 23.1566
4979.4 33.5856 -96.8448
4982.29 41.1149 62.9602
4985.19 41.5064 218.868
4988.09 43.4186 211.525
4990.98 46.1232 150.614
4993.88 52.5676 -35.828
4996.78 47.9831 248.76
4999.67 58.4324 -42.1928
5002.57 34.8536 -127.623
5005.47 49.7418 490.164
5008.36 61.0077 164.577
5011.26 29.8491 -178.444
5014.15 34.6941 151.311
5017.05 42.3294 -3.19184
5019.94 27.3256 -186.836
5022.84 26.3356 55.8444
5025.74 25.0675 281.576
