wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4069.11 103.612 228.457 4.55018 -198.303
4072.03 454.575 200.439 -16.7671 -97.1156
4074.95 43.13 210.924 -279.13 110.945
4077.87 135.068 128.496 628.731 -67.6389
4080.79 207.291 192.827 -552.518 -140.186
4083.7 236.123 100.98 -496.771 -545.727
4086.62 -140.474 6.98237 -587.893 -153.792
4089.54 -74.7016 -26.3486 623.288 -379.441
4092.46 136.13 -95.4282 -1173.72 -161.06
4095.38 -347.713 -154.881 67.2501 -199.205
4098.29 -253.06 -98.5357 508.854 -281.683
4101.21 305.166 8.87262 -1421.15 -209.069
4104.13 -25.4882 59.5278 285.092 8.52979
4107.05 -101.095 4.47199 1161.65 533.071
4109.96 139.999 0.86584 152.469 553.926
4112.88 -36.3066 214.913 347.656 451.168
4115.8 541.048 249.237 853.38 255.679
4118.72 242.97 247.231 -433.998 219.332
4121.63 -42.3255 -52.7098 238.614 137.342
4124.55 -358.774 -10.6344 607.409 500.413
4127.47 369.196 185.974 655.215 615.242
4130.38 547.501 383.541 583.101 703.181
4133.3 233.925 332.607 871.227 992.403
4136.22 216.395 331.601 1522.88 892.323
4139.14 544.483 325.956 282.859 676.766
4142.05 216.99 410.154 224.557 30.2686
4144.97 468.991 350.967 -416.611 429.261
4147.89 366.92 406.965 1479.84 294.278
4150.8 384.985 351.635 -180.391 103.77
4153.72 303 342.896 -988.137 -276.055
4156.64 340.704 373.976 340.363 -516.127
4159.55 478.223 406.558 -900.607 -519.055
4162.47 400.746 346.874 -996.921 197.903
4165.39 161.653 285.8 2491.24 408.608
4168.3 295.001 249.004 -268.489 692.457
4171.22 290.357 273.801 -145.376 -402.577
4174.13 236.046 212.854 -793.865 -560.056
4177.05 112.158 132.682 -740.928 105.061
4179.97 49.8408 92.1951 1849.97 515.051
4182.88 114.586 279.378 436.106 1072.83
4185.8 673.706 345.228 932.419 381.387
4188.71 247.393 280.394 -224.362 463.25
4191.63 -79.9159 2.10136 681.695 142.908
4194.55 -161.173 1.02396 -28.6075 -163.758
4197.46 244.16 175.961 -1144.36 -667.124
4200.38 444.895 201.874 -828.402 -651.691
4203.29 -83.4338 205.654 17.6928 -373.449
4206.21 255.502 112.453 -309.638 -202.729
4209.12 165.292 268.52 -316.242 468.426
4212.04 384.765 312.537 2031.16 349.287
4214.96 387.553 278.205 -667.056 -37.9927
4217.87 62.2971 110.454 -1478.08 -442.869
4220.79 -118.489 44.7945 816.53 578.173
4223.7 190.575 147.71 2396.07 242.374
4226.62 371.044 214.933 -2485.48 -326.281
4229.53 83.1811 287.434 -889.436 -1172.11
4232.45 408.076 113.428 -141.418 -408.68
4235.36 -150.974 116.849 -195.186 -427.496
4238.28 93.4461 73.4424 -945.884 -808.438
4241.19 277.856 193.26 -1284.24 -802.249
4244.11 208.479 277.655 -176.619 216.44
4247.02 346.63 371.575 2110.18 643.371
4249.94 559.616 348.607 -3.45134 1050.68
4252.85 139.576 450.691 1045.29 496.488
4255.76 652.881 357.691 447.622 526.542
4258.68 280.616 330.116 86.7115 210.691
4261.59 56.8526 212.424 97.7408 -161.123
4264.51 299.805 340.213 -667.821 -109.996
4267.42 663.982 402.876 240.092 48.7057
4270.34 244.841 416.199 573.846 567.784
4273.25 339.773 275.915 889.413 -16.5798
4276.16 243.13 238.927 -1513 84.9716
4279.08 133.877 199.981 878.5 -97.9553
4281.99 222.934 115.79 340.632 788.79
4284.91 -9.44033 70.259 1147.24 851.459
4287.82 -2.71681 58.9123 1066.51 254.485
4290.73 188.894 190.899 -1450.29 451.709
4293.65 386.52 327.221 1738.91 -192.975
4296.56 406.25 453.862 -867.546 46.7154
4299.48 568.815 364.956 -731.215 -643.36
4302.39 119.802 294.965 -331.318 -454.279
4305.3 196.279 190.955 -300.302 405.881
4308.22 256.784 246.329 1849.26 492.66
4311.13 285.925 159.177 -70.9821 866.044
4314.04 -65.1765 63.6253 819.85 -472.114
4316.96 -29.8723 -78.1651 -2165.21 597.694
4319.87 -139.446 8.89609 3138.44 -3.34494
4322.78 196.007 67.7979 -983.267 944.286
4325.7 146.833 98.3493 677.682 501.776
4328.61 -47.7925 -16.8279 1810.91 836.373
4331.52 -149.525 -106.646 20.5231 658.391
4334.43 -122.622 -33.7726 143.737 -164.367
4337.35 170.829 172.398 -657.361 219.269
4340.26 468.988 291.751 1171.43 -187.235
4343.17 235.436 314.145 -1075.78 92.0567
4346.09 238.011 140.474 180.515 -83.7367
4349 -52.0258 74.0897 644.051 -663.295
4351.91 36.2838 54.449 -2814.45 -873.849
4354.82 179.089 278.131 -451.147 -952.638
4357.74 619.021 315.854 407.684 -70.6332
4360.65 149.452 398.847 -168.437 487.377
4363.56 428.07 314.13 1222.89 429.997
4366.47 364.87 306.697 235.542 968.326
4369.38 127.152 326.076 1446.55 388.161
4372.3 486.207 214.205 -517.61 311.233
4375.21 29.2576 296.25 4.75857 76.1934
4378.12 373.285 308.716 741.432 601.65
4381.03 523.604 396.762 1058.76 372.216
4383.94 293.397 357.834 -683.543 390.863
4386.86 256.501 391.686 797.374 617.666
4389.77 625.161 457.387 1739.17 160.324
4392.68 490.498 525.404 -2055.57 1395.65
4395.59 460.553 467.036 4503.34 -388.782
4398.5 450.057 374.413 -3614.11 583.661
4401.41 212.628 306.073 861.76 -820.504
4404.33 255.533 269.911 290.842 760.288
4407.24 341.573 304.335 1128.26 -29.0135
4410.15 315.901 345.162 -1506.14 -476.267
4413.06 378.013 396.851 -1050.92 -566.789
4415.97 496.64 419.452 856.693 449.567
