wavelength spec_sum spec_optimal
5239.21 36.9603 -13.0257
5242.1 43.7073 5.90103
5244.99 41.1797 763.203
5247.88 34.744 -1459.51
5250.77 39.3807 -496.693
5253.66 32.7732 272.77
5256.55 42.2301 -164.546
5259.44 44.4126 376.498
5262.33 44.2185 68.5875
5265.22 41.6273 997.485
5268.1 41.6043 126.836
5270.99 38.997 317.341
5273.88 31.0363 -379.518
5276.77 39.067 -188.639
5279.66 39.1489 -155.085
5282.55 37.7304 201.35
5285.44 54.5992 -30.9612
5288.32 35.2092 10.7438
5291.21 36.842 -192.509
5294.1 31.85 493.398
5296.99 41.7231 456.474
5299.88 43.5614 285.159
5302.76 34.3264 195.96
5305.65 30.3014 288.088
5308.54 37.0801 41.2245
5311.43 46.1579 -89.3566
5314.31 44.1283 -104.94
5317.2 50.3391 467.4
5320.09 39.5245 514.614
5322.97 37.3155 208.863
5325.86 41.2958 450.35
5328.75 38.6495 -0.803622
5331.64 48.5993 442.785
5334.52 26.3533 418.807
5337.41 46.9553 410.69
5340.3 34.9839 146.19
5343.18 35.6526 -52.7192
5346.07 38.7054 297.222
5348.95 40.4652 -113.031
5351.84 26.0209 259.127
5354.73 38.9652 128.097
5357.61 37.0743 570.309
5360.5 36.5738 -183.578
5363.38 32.9375 146.295
5366.27 47.9815 60.0942
5369.15 42.3275 256.203
5372.04 47.2746 268.724
5374.93 35.4325 -289.242
5377.81 36.0302 -281.127
5380.7 49.1021 591.474
5383.58 54.1473 1154.2
5386.47 28.4979 -184.204
5389.35 29.1609 -642.632
5392.23 41.6125 369.833
5395.12 44.3188 1100.65
5398 27.538 231.702
5400.89 32.5181 -96.6231
5403.77 40.7622 94.9618
5406.66 49.6596 417.97
5409.54 26.0895 806.726
5412.43 40.37 393.704
5415.31 42.7325 -217.488
5418.19 28.8416 155.885
5421.08 40.7106 295.322
5423.96 28.0952 542.655
5426.84 38.6176 -417.874
5429.73 40.0451 -403.202
5432.61 37.6206 982.072
5435.49 34.1695 -47.7092
5438.38 51.1453 157.207
5441.26 29.4984 260.845
5444.14 37.0744 579.776
5447.03 33.575 1404.22
5449.91 32.137 499.785
5452.79 35.4268 513.956
5455.67 41.2338 529.786
5458.56 43.0913 720.292
5461.44 38.1996 -324.94
5464.32 33.4554 1116.82
5467.2 27.4027 1323.37
5470.08 21.6984 -1003.26
5472.97 42.1562 113.781
5475.85 27.6196 12.9972
5478.73 47.5952 267.722
5481.61 39.5082 1264.95
5484.49 50.7062 415.83
5487.37 36.6889 -948.05
5490.25 40.1988 -1865.89
5493.14 35.9207 725.191
5496.02 32.824 -116.748
5498.9 39.1612 4.80916
5501.78 32.3438 260.815
5504.66 38.3098 -676.999
5507.54 35.1386 595.758
5510.42 31.0947 545.534
5513.3 35.7928 990.002
5516.18 34.9898 1583.79
5519.06 47.2583 -230.913
5521.94 29.8587 -1054.72
5524.82 35.2499 2920.53
5527.7 41.9403 574.208
5530.58 50.4455 -576.859
5533.46 42.0934 -5.83558
5536.34 40.5766 -3646.5
5539.22 36.1084 -1494.43
5542.1 34.8397 1218.9
5544.98 37.656 -1320.51
5547.86 41.4213 1349.04
5550.74 29.9684 -344.885
5553.61 36.2166 451.239
5556.49 31.7184 6262.62
5559.37 38.9157 -2210.56
5562.25 26.4998 -6340.82
5565.13 27.5217 3766.24
5568.01 30.7783 3858.92
5570.89 45.3309 -1679.16
5573.76 31.1275 1760.13
5576.64 42.8654 4883.9
5579.52 32.9046 3353.18
5582.4 27.4389 2568.94
5585.28 26.7097 3930.42
5588.15 43.3436 4056.98
5591.03 34.9705 -284.507
5593.91 37.7292 -3838.59
5596.79 21.8167 -277.665
5599.66 31.9678 467.675
5602.54 37.9319 3987.46
5605.42 47.0137 6705.24
5608.29 42.4225 1150.57
5611.17 45.7764 -5456.04
5614.05 38.4489 4587.64
5616.92 43.9176 3718.74
5619.8 45.4192 -4589.39
5622.68 37.0041 -385.774
5625.55 32.4896 6066.02
5628.43 55.0958 3706.28
5631.3 36.2715 -5124.76
5634.18 26.5724 -6344.01
5637.06 49.932 5598.7
5639.93 45.3909 2243.33
5642.81 40.0648 -1513.05
5645.68 31.296 4344.91
5648.56 41.9541 4099.23
5651.43 26.054 -1026.87
5654.31 37.4663 -3501.1
5657.18 35.4502 -1439.97
5660.06 32.6564 1450.79
5662.93 28.6379 2217.8
5665.81 39.9467 -1475
5668.68 30.4921 9.34192
5671.56 39.0201 2250.66
5674.43 32.6402 -749.747
5677.3 40.982 -696.95
5680.18 25.6845 245.133
5683.05 38.0728 1384.15
5685.93 32.0271 2022.81
5688.8 30.0855 -641.463
5691.67 43.1961 -2691.24
5694.55 31.3081 -189.789
5697.42 47.7934 -1603.42
5700.29 39.4394 3226.81
5703.17 35.1412 2954.6
5706.04 36.9843 -741.917
5708.91 34.8617 -1773.92
5711.78 35.654 810.42
5714.66 35.4254 -888.059
5717.53 32.5551 393.571
5720.4 40.3072 1248.72
5723.27 30.9898 1111.94
5726.15 43.8877 -605.357
5729.02 28.913 576.121
5731.89 34.7995 4507.71
5734.76 41.1812 1868.58
5737.63 35.4082 -1840.08
5740.51 34.0678 -586.828
5743.38 30.9807 2531.55
5746.25 46.3087 422.416
5749.12 37.4963 -407.784
5751.99 37.6698 3207.24
5754.86 34.5754 404.553
5757.73 29.1724 -3191.56
5760.6 27.425 284.548
5763.47 42.445 -95.2148
5766.34 33.4505 -159.975
5769.22 39.9121 1536.54
5772.09 36.4492 -1031.57
5774.96 32.6462 -1584.8
5777.83 35.381 -491.346
5780.7 45.0068 1509.68
5783.57 28.9701 1125.27
5786.44 45.1257 -1550.1
5789.3 44.5984 -66.0729
5792.17 32.9122 1612.15
5795.04 34.7611 32.1885
5797.91 21.6914 318.662
5800.78 32.7404 1759.68
5803.65 24.5197 2106.05
5806.52 35.1371 -290.364
5809.39 29.1862 -372.959
5812.26 40.9962 1776.75
5815.13 41.2843 1330.2
5817.99 33.1097 -260.09
5820.86 27.3269 -623.558
5823.73 43.3544 -660.163
5826.6 38.8237 -1292.51
5829.47 38.0971 371.158
5832.33 31.2485 -145.166
5835.2 32.1071 -793.319
5838.07 35.3078 1330.06
5840.94 41.7725 372.335
5843.8 25.5326 852.446
5846.67 35.0867 1361.78
5849.54 27.1704 348.09
5852.41 31.8707 -583.329
5855.27 33.4313 776.52
5858.14 37.3315 1347.14
5861.01 33.3977 632.369
5863.87 35.9892 1113.49
5866.74 27.5992 207.749
5869.6 35.1491 -521.836
5872.47 29.6211 -224.233
5875.34 27.7999 678.466
5878.2 27.5148 619.178
5881.07 30.3085 145.021
5883.93 29.4599 -344.428
5886.8 44.9188 1067.96
5889.66 33.117 512.201
5892.53 27.3256 143.504
5895.4 35.4571 828.088
5898.26 34.9603 209.743
5901.12 27.0881 252.041
5903.99 13.9197 -38.1778
5906.85 43.8422 487.191
5909.72 33.5147 -129.002
5912.58 24.8131 168.723
5915.45 36.7048 297.435
5918.31 36.4737 -198.228
5921.18 40.9676 -185.639
5924.04 38.0542 -283.58
5926.9 30.4782 -269.439
5929.77 34.8327 292.351
5932.63 35.0786 -152.996
5935.49 30.7925 257.474
5938.36 37.5958 1050.68
5941.22 36.7603 -186.605
5944.08 36.7064 539.772
5946.95 32.798 329.322
5949.81 33.1677 929.32
5952.67 38.9276 402.708
5955.53 39.1718 1417.86
5958.4 38.436 589.362
5961.26 35.1202 -16.2503
5964.12 33.936 1083.39
5966.98 40.5618 200.777
5969.84 35.3057 584.953
5972.7 37.8499 185.209
5975.57 31.886 -341.301
5978.43 40.0351 575.16
5981.29 41.7607 132.146
5984.15 35.0838 660.698
5987.01 35.9669 532.194
5989.87 39.8413 34.5554
5992.73 32.0677 441.444
5995.59 33.0995 240.598
5998.45 36.3397 125.036
6001.31 36.3785 463.647
6004.17 45.4018 271.571
6007.04 27.8432 238.225
6009.9 33.552 -389.189
6012.75 36.1274 1398.72
6015.61 33.7911 247.411
6018.47 33.5918 -303.475
6021.33 31.0031 73.7817
6024.19 31.6507 631.2
6027.05 48.0189 -1238.55
6029.91 36.6708 327.616
6032.77 31.6071 -702.601
6035.63 39.4075 886.258
6038.49 31.9744 -203.287
6041.35 36.3453 597.307
6044.2 42.1316 197.528
6047.06 40.2509 -57.0819
6049.92 28.99 -184.38
6052.78 42.283 625.6
6055.64 27.2361 -175.606
6058.5 44.9414 487.777
6061.35 34.7255 278.959
6064.21 36.7377 795.177
6067.07 33.7865 -53.076
6069.92 33.3348 585.436
6072.78 35.446 279.616
6075.64 37.055 351.286
6078.5 31.9825 -1078.01
6081.35 28.8382 945.462
6084.21 34.7725 372.12
6087.07 33.0074 -295.324
6089.92 26.0518 360.153
6092.78 35.468 697.828
6095.63 40.3927 800.994
6098.49 32.5137 866.944
6101.35 30.1605 -386.472
6104.2 19.3574 1258.28
6107.06 29.8792 -1738.83
6109.91 34.5715 994.762
6112.77 43.6508 -850.273
6115.62 34.2055 702.143
6118.48 23.7266 -992.755
6121.33 27.7594 86.1471
6124.19 39.4337 202.709
6127.04 31.6582 -0.093713
6129.9 34.9577 492.3
6132.75 32.6131 -1056.79
6135.6 25.8966 1283.71
6138.46 35.561 -1207.07
6141.31 34.4987 -41.3299
6144.17 38.2683 -158.762
6147.02 34.7833 485.733
6149.87 43.3168 -467.891
6152.73 21.0479 727.583
6155.58 31.8376 -532.412
6158.43 37.0418 682.862
6161.29 32.3682 -544.906
6164.14 32.8409 627.239
6166.99 26.9666 -354.917
