1395.74 53.0731
1398.75 55.2856
1401.77 56.6115
1404.79 57.4689
1407.8 57.8449
1410.82 50.8436
1413.84 57.941
1416.85 57.0187
1419.87 52.9661
1422.89 54.9444
1425.91 57.7141
1428.92 49.5606
1431.94 51.8794
1434.96 50.5162
1437.97 52.2727
1440.99 55.5973
1444.01 52.5653
1447.03 55.1565
1450.04 52.9339
1453.06 52.3777
1456.08 52.4043
1459.1 59.3354
1462.11 50.4539
1465.13 51.0073
1468.15 55.7905
1471.17 53.8619
1474.18 50.2422
1477.2 53.0744
1480.22 48.4348
1483.24 48.5226
1486.26 51.6082
1489.27 54.7827
1492.29 49.136
1495.31 52.8926
1498.33 51.8186
1501.35 49.6024
1504.36 48.1042
1507.38 50.3137
1510.4 46.2534
1513.42 52.1138
1516.44 48.1063
1519.46 51.7558
1522.47 50.9063
1525.49 48.4266
1528.51 46.0198
1531.53 49.4154
1534.55 49.9173
1537.57 50.8163
1540.59 50.3392
1543.61 48.957
1546.62 50.9635
1549.64 48.0988
1552.66 48.3161
1555.68 49.2343
1558.7 46.74
1561.72 46.5775
1564.74 45.7975
1567.76 45.8551
1570.78 49.5826
1573.8 44.1395
1576.82 46.8064
1579.83 47.7655
1582.85 45.077
1585.87 44.8517
1588.89 47.5304
1591.91 44.3801
1594.93 49.9288
1597.95 45.0783
1600.97 43.3807
1603.99 45.8717
1607.01 44.9673
1610.03 45.1583
1613.05 49.0735
1616.07 45.4433
1619.09 43.856
1622.11 46.6422
1625.13 45.6018
1628.15 44.9686
1631.17 49.5207
1634.19 44.4974
1637.21 43.043
1640.23 44.2579
1643.25 44.3271
1646.27 41.4514
1649.29 45.1963
1652.31 41.9026
1655.33 48.3008
1658.35 44.6163
1661.38 44.3768
1664.4 45.132
1667.42 44.6624
1670.44 43.9124
1673.46 43.4768
1676.48 47.1241
1679.5 43.1619
1682.52 43.9489
1685.54 45.1161
1688.56 40.5574
1691.58 42.4249
1694.6 43.1108
1697.63 44.1043
1700.65 43.4737
1703.67 39.353
1706.69 41.1697
1709.71 44.4439
1712.73 40.7452
1715.75 42.2068
1718.77 45.68
1721.8 42.3011
1724.82 40.0738
1727.84 37.7306
1730.86 40.8217
1733.88 41.4575
1736.9 42.1401
1739.93 45.6162
1742.95 41.4885
1745.97 37.6948
1748.99 40.9998
1752.01 37.6506
1755.03 41.1971
1758.06 40.5099
1761.08 43.4866
1764.1 42.9247
1767.12 41.5937
1770.15 39.7554
1773.17 40.578
1776.19 39.2737
1779.21 43.3358
1782.23 39.3105
1785.26 36.7002
1788.28 37.7348
1791.3 37.0785
1794.32 38.9771
1797.35 35.9204
1800.37 38.7778
1803.39 41.2714
1806.41 39.2123
1809.44 35.9591
1812.46 40.9422
1815.48 41.6314
1818.51 40.626
1821.53 37.6313
1824.55 36.9049
1827.57 37.8936
1830.6 37.7928
1833.62 39.0439
1836.64 36.7725
1839.67 38.2218
1842.69 39.3818
1845.71 40.3882
1848.74 37.8225
1851.76 41.1658
1854.78 37.8919
1857.81 39.5997
1860.83 39.6136
1863.85 36.6488
1866.88 39.7483
1869.9 35.0749
1872.92 40.8035
1875.95 41.4017
1878.97 38.6612
1881.99 39.4331
1885.02 38.2111
1888.04 36.4949
1891.06 38.5899
1894.09 40.5323
1897.11 40.7612
1900.14 38.0648
1903.16 35.6303
1906.18 36.9268
1909.21 38.8169
1912.23 35.973
1915.26 35.1147
1918.28 35.4265
1921.3 38.4757
1924.33 34.97
1927.35 33.3255
1930.38 36.8745
1933.4 38.928
1936.43 40.3594
1939.45 37.8323
1942.47 37.5945
1945.5 36.5793
1948.52 35.9137
1951.55 39.7784
1954.57 38.7854
1957.6 35.9093
1960.62 35.5119
1963.65 38.9517
1966.67 34.3653
1969.7 35.1209
1972.72 36.3619
1975.75 35.3999
1978.77 35.3209
1981.8 33.6075
1984.82 34.0624
1987.85 38.344
1990.87 37.8882
1993.9 35.8661
1996.92 32.5568
1999.95 31.0183
2002.97 36.4424
2006 38.1411
2009.02 39.1588
2012.05 38.6214
2015.07 39.5737
2018.1 38.0419
2021.12 35.1016
2024.15 36.1087
2027.17 37.1029
2030.2 35.0606
2033.23 35.9721
2036.25 38.8056
2039.28 37.178
2042.3 33.9707
2045.33 38.0143
2048.35 40.3453
2051.38 38.659
2054.41 36.5008
2057.43 38.2818
2060.46 36.7262
2063.48 35.5924
2066.51 34.9378
2069.54 33.2246
2072.56 36.1696
